symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-12-28,2724.30,2742.70,-0.0067,0.0208,0.0208,0.3974
ADANIPORTS,2022-12-28,810.35,817.15,-0.0084,0.0225,0.0224,0.4280
BEL,2022-12-28,99.75,100.25,-0.0050,0.0208,0.0207,0.3955
BOSCHLTD,2022-12-28,17289.15,17221.55,0.0039,0.0179,0.0178,0.3401
CUMMINSIND,2022-12-28,1388.10,1373.05,0.0109,0.0182,0.0182,0.3477
DIXON,2022-12-28,3925.75,3939.50,-0.0035,0.0232,0.0231,0.4413
DLF,2022-12-28,372.15,371.30,0.0023,0.0241,0.0241,0.4604
DMART,2022-12-28,4017.70,4074.55,-0.0141,0.0194,0.0193,0.3687
HAL,2022-12-28,2525.00,2522.30,0.0011,0.0217,0.0217,0.4146
HINDALCO,2022-12-28,465.95,471.00,-0.0108,0.0265,0.0264,0.5044
INDHOTEL,2022-12-28,316.10,314.45,0.0052,0.0233,0.0233,0.4451
INDIGO,2022-12-28,2015.20,2027.75,-0.0062,0.0226,0.0226,0.4318
LT,2022-12-28,2121.10,2124.10,-0.0014,0.0158,0.0157,0.2999
MANAPPURAM,2022-12-28,111.60,111.40,0.0018,0.0250,0.0250,0.4776
MARUTI,2022-12-28,8421.65,8305.40,0.0139,0.0174,0.0173,0.3305
PAYTM,2022-12-28,535.55,512.85,0.0433,0.0301,0.0302,0.5770
PGEL,2022-12-28,1135.00,1120.45,0.0129,0.0331,0.0330,0.6305
SBIN,2022-12-28,601.05,601.90,-0.0014,0.0179,0.0178,0.3401
SUZLON,2022-12-28,10.05,10.20,-0.0148,0.0421,0.0420,0.8024
TRENT,2022-12-28,1346.40,1346.70,-0.0002,0.0216,0.0216,0.4127
