symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-09-23,716837,575944,80.35
ADANIPORTS,EQ,2019-09-23,6695717,3275133,48.91
BEL,EQ,2019-09-23,20130840,7693284,38.22
BOSCHLTD,EQ,2019-09-23,40525,17531,43.26
CUMMINSIND,EQ,2019-09-23,624510,312188,49.99
DIXON,EQ,2019-09-23,45782,21988,48.03
DLF,EQ,2019-09-23,11731385,2477711,21.12
DMART,EQ,2019-09-23,1663786,783248,47.08
HAL,EQ,2019-09-23,21997,12755,57.99
HINDALCO,EQ,2019-09-23,7366155,2284996,31.02
INDHOTEL,EQ,2019-09-23,11727033,9853525,84.02
INDIGO,EQ,2019-09-23,1076164,301041,27.97
LT,EQ,2019-09-23,12082820,7792211,64.49
MANAPPURAM,EQ,2019-09-23,5656620,1801506,31.85
MARUTI,EQ,2019-09-23,3140286,1292336,41.15
PGEL,EQ,2019-09-23,86886,36140,41.59
SBIN,EQ,2019-09-23,54178171,15577273,28.75
SBIN,N2,2019-09-23,66,66,100.00
SBIN,N5,2019-09-23,455,450,98.90
SBIN,N6,2019-09-23,7,7,100.00
SUZLON,EQ,2019-09-23,15627018,6461674,41.35
TRENT,EQ,2019-09-23,345769,219520,63.49
