symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-09-25,82712,37781,45.68
ADANIPORTS,EQ,2019-09-25,2997555,1577476,52.63
BEL,EQ,2019-09-25,6184376,1769439,28.61
BOSCHLTD,EQ,2019-09-25,23616,8017,33.95
CUMMINSIND,EQ,2019-09-25,756476,517071,68.35
DIXON,EQ,2019-09-25,5658,2745,48.52
DLF,EQ,2019-09-25,15184200,3281631,21.61
DMART,EQ,2019-09-25,725716,221129,30.47
HAL,EQ,2019-09-25,10167,7890,77.60
HINDALCO,EQ,2019-09-25,7163444,2689344,37.54
INDHOTEL,EQ,2019-09-25,444146,266264,59.95
INDIGO,EQ,2019-09-25,632284,130473,20.64
LT,EQ,2019-09-25,2746428,1611868,58.69
MANAPPURAM,EQ,2019-09-25,4710611,1373442,29.16
MARUTI,EQ,2019-09-25,2296343,659970,28.74
PGEL,EQ,2019-09-25,79278,49504,62.44
SBIN,EQ,2019-09-25,73063465,29864976,40.88
SBIN,N2,2019-09-25,22,21,95.45
SBIN,N5,2019-09-25,459,386,84.10
SUZLON,EQ,2019-09-25,8244778,3467433,42.06
TRENT,EQ,2019-09-25,234480,159628,68.08
