symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2009-10-28,760,771.9,749,766.4,771.9,751.9,177629,135379999.9,,
BEL,EQ,2009-10-28,1445.6,1466,1420.3,1447.9,1450.95,1465.75,14761,21301266.25,,
BOSCHLTD,EQ,2009-10-28,4206,4225,3970.2,4173.95,4150,4201.3,1443,6024733,,
CUMMINSIND,EQ,2009-10-28,368,368,360.25,365.85,366,366.7,51162,18660768.95,,
DLF,EQ,2009-10-28,395,408.8,384.5,402.45,403.5,400.9,13951202,5559664845.8,,
HINDALCO,EQ,2009-10-28,123.6,129,121,123.4,123.95,126.1,13591156,1700859614.8,,
INDHOTEL,EQ,2009-10-28,75,76.5,74,75.4,75.9,75.95,1018495,76498231.9,,
LT,EQ,2009-10-28,1550,1607.7,1543.25,1591.15,1590.85,1557.05,1966543,3123567208.15,,
MARUTI,EQ,2009-10-28,1475,1479.9,1405.6,1415.4,1416.4,1479.05,804616,1154759738,,
SBIN,EQ,2009-10-28,2218.7,2232.5,2116.65,2212.95,2222.7,2202.75,5399256,11714749456.45,,
SUZLON,EQ,2009-10-28,76,76,72.2,73.75,73.7,76.45,23447554,1732232316.7,,
TRENT,EQ,2009-10-28,650,652.5,617.3,630.25,642,650.35,3253,2062253.95,,
