symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-03-09,71256,33824,47.47
ADANIPORTS,EQ,2016-03-09,4117976,1757729,42.68
BEL,EQ,2016-03-09,157704,58581,37.15
BOSCHLTD,EQ,2016-03-09,20095,6641,33.05
CUMMINSIND,EQ,2016-03-09,171258,141515,82.63
DLF,EQ,2016-03-09,10457873,2723277,26.04
HINDALCO,EQ,2016-03-09,11565488,3662673,31.67
INDHOTEL,EQ,2016-03-09,1009052,933767,92.54
INDIGO,EQ,2016-03-09,1287378,510421,39.65
LT,EQ,2016-03-09,2080761,819611,39.39
MANAPPURAM,EQ,2016-03-09,2115566,1176725,55.62
MARUTI,EQ,2016-03-09,752948,275397,36.58
PGEL,EQ,2016-03-09,12949,6236,48.16
SBIN,EQ,2016-03-09,29453018,9260103,31.44
SBIN,N5,2016-03-09,887,887,100.00
SUZLON,EQ,2016-03-09,28584793,10898088,38.13
TRENT,EQ,2016-03-09,7366,4100,55.66
