symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-03-11,39575,11901,30.07
ADANIPORTS,EQ,2016-03-11,2649095,1125733,42.50
BEL,EQ,2016-03-11,215315,83630,38.84
BOSCHLTD,EQ,2016-03-11,26563,16549,62.30
CUMMINSIND,EQ,2016-03-11,286977,235793,82.16
DLF,EQ,2016-03-11,26833249,3713157,13.84
HINDALCO,EQ,2016-03-11,10301155,2010311,19.52
INDHOTEL,EQ,2016-03-11,227102,198551,87.43
INDIGO,EQ,2016-03-11,1791899,342510,19.11
LT,EQ,2016-03-11,1997585,708506,35.47
MANAPPURAM,EQ,2016-03-11,2620070,1441858,55.03
MANAPPURAM,NG,2016-03-11,500,500,100.00
MARUTI,EQ,2016-03-11,1002559,513379,51.21
PGEL,EQ,2016-03-11,11726,10200,86.99
SBIN,EQ,2016-03-11,21869157,5271999,24.11
SBIN,N5,2016-03-11,205,204,99.51
SBIN,N6,2016-03-11,2,2,100.00
SUZLON,EQ,2016-03-11,21362748,6612034,30.95
TRENT,EQ,2016-03-11,62921,62495,99.32
