symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-03-23,105061,35983,34.25
ADANIPORTS,EQ,2016-03-23,2083410,930568,44.67
BEL,EQ,2016-03-23,295361,78243,26.49
BOSCHLTD,EQ,2016-03-23,35765,15184,42.45
CUMMINSIND,EQ,2016-03-23,217856,132695,60.91
DLF,EQ,2016-03-23,10136686,1772268,17.48
HINDALCO,EQ,2016-03-23,22685606,8454427,37.27
INDHOTEL,EQ,2016-03-23,176273,114843,65.15
INDIGO,EQ,2016-03-23,2741028,558803,20.39
LT,EQ,2016-03-23,1625424,578867,35.61
MANAPPURAM,EQ,2016-03-23,2037969,1334428,65.48
MARUTI,EQ,2016-03-23,586282,267026,45.55
PGEL,EQ,2016-03-23,45449,42476,93.46
SBIN,EQ,2016-03-23,13362780,3499361,26.19
SBIN,N2,2016-03-23,111,101,90.99
SBIN,N5,2016-03-23,186,175,94.09
SUZLON,EQ,2016-03-23,23503364,9540079,40.59
TRENT,EQ,2016-03-23,5797,2599,44.83
