symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-05-26,3941.95,3955.00,4012.30,3950.00,4011.10,4004.75,3993.54,327697,13086.72,32861,145584,44.43
ADANIPORTS,EQ,2023-05-26,724.50,729.10,730.35,720.60,726.00,726.85,725.99,4507617,32725.07,67608,649212,14.40
BEL,EQ,2023-05-26,109.60,109.55,111.00,109.10,110.55,110.70,110.30,7958341,8777.93,38341,4349099,54.65
BOSCHLTD,EQ,2023-05-26,18781.15,18781.15,18988.50,18772.00,18897.50,18941.70,18925.68,11558,2187.43,4587,5362,46.39
CUMMINSIND,EQ,2023-05-26,1650.15,1650.00,1740.00,1648.95,1734.10,1735.05,1713.24,2506445,42941.35,100059,674971,26.93
DIXON,EQ,2023-05-26,3597.85,3609.95,3684.25,3570.05,3654.00,3661.20,3651.05,783753,28615.18,54633,161838,20.65
DLF,EQ,2023-05-26,477.25,477.25,484.55,471.55,476.05,478.10,477.81,6159488,29430.46,66031,1424228,23.12
DMART,EQ,2023-05-26,3435.35,3448.90,3512.00,3442.10,3494.00,3501.75,3483.34,277113,9652.79,25815,164627,59.41
HAL,EQ,2023-05-26,3014.70,3029.80,3069.90,2995.55,3026.00,3020.20,3025.30,1202859,36390.13,67731,606871,50.45
HINDALCO,EQ,2023-05-26,404.25,405.10,415.30,403.10,413.05,413.55,411.73,6401768,26358.32,66466,2058940,32.16
INDHOTEL,EQ,2023-05-26,380.60,381.80,386.00,381.10,383.90,383.95,383.48,2607569,9999.43,34003,1090650,41.83
INDIGO,EQ,2023-05-26,2305.70,2305.65,2327.00,2292.95,2324.85,2323.35,2311.78,625438,14458.76,24481,425453,68.02
LT,EQ,2023-05-26,2204.70,2209.00,2220.75,2201.00,2218.00,2218.45,2213.00,1249128,27643.19,59656,665160,53.25
MANAPPURAM,EQ,2023-05-26,110.15,110.50,110.95,109.35,110.05,110.00,110.04,8675028,9546.41,23970,4473264,51.56
MARUTI,EQ,2023-05-26,9281.85,9333.00,9415.00,9311.25,9400.00,9399.95,9385.38,346760,32544.74,49140,195446,56.36
PAYTM,EQ,2023-05-26,713.55,716.30,720.10,704.05,705.40,706.15,712.22,1682036,11979.84,39599,756970,45.00
PGEL,EQ,2023-05-26,1498.85,1510.00,1572.00,1446.00,1569.00,1560.30,1519.25,329118,5000.14,22733,100711,30.60
SBIN,EQ,2023-05-26,581.25,581.25,587.75,580.55,585.75,586.00,585.13,9788076,57273.07,117540,3614841,36.93
SUZLON,EQ,2023-05-26,9.80,9.80,10.15,9.45,10.00,10.00,9.85,149372185,14716.47,51930,47293507,31.66
TRENT,EQ,2023-05-26,1515.25,1514.20,1533.65,1493.05,1530.00,1530.20,1525.55,415204,6334.15,26133,233883,56.33
