symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-05-10,3807.05,3809.40,3839.50,3791.00,3814.75,3815.45,3814.96,253030,9653.00,28726,86730,34.28
ADANIPORTS,EQ,2023-05-10,690.50,692.00,692.40,685.55,690.50,691.00,689.52,1794579,12373.96,39257,591480,32.96
BEL,EQ,2023-05-10,107.55,107.90,108.60,107.25,108.00,108.05,107.96,10360986,11185.25,43096,6117515,59.04
BOSCHLTD,EQ,2023-05-10,19226.35,19358.35,19455.95,18973.00,19334.00,19354.75,19271.03,43422,8367.87,14097,14008,32.26
CUMMINSIND,EQ,2023-05-10,1622.15,1625.00,1655.55,1620.00,1639.80,1640.35,1641.60,670896,11013.42,34007,203780,30.37
DIXON,EQ,2023-05-10,2898.95,2898.00,2929.30,2881.00,2897.00,2892.25,2903.40,101322,2941.79,9370,24508,24.19
DLF,EQ,2023-05-10,432.00,431.70,435.90,427.60,433.00,434.25,431.40,3804494,16412.51,42018,1429236,37.57
DMART,EQ,2023-05-10,3659.70,3660.00,3693.65,3622.65,3679.50,3672.30,3662.80,181718,6655.97,27270,92398,50.85
HAL,EQ,2023-05-10,2914.30,2926.00,2960.00,2915.00,2955.20,2954.40,2940.93,484530,14249.66,45867,183133,37.80
HINDALCO,EQ,2023-05-10,440.35,441.00,442.85,433.65,438.05,436.45,437.92,3075599,13468.54,35645,1406236,45.72
INDHOTEL,EQ,2023-05-10,374.25,374.20,375.95,367.30,371.50,371.35,370.00,3464915,12820.27,71577,1537522,44.37
INDIGO,EQ,2023-05-10,2207.85,2224.90,2230.65,2203.30,2222.00,2223.65,2222.20,430542,9567.50,31063,202580,47.05
LT,EQ,2023-05-10,2374.35,2387.00,2388.95,2350.00,2372.80,2364.45,2362.84,1675409,39587.30,68774,1006405,60.07
MANAPPURAM,EQ,2023-05-10,115.80,117.00,117.95,113.60,115.00,114.45,115.76,12343052,14288.32,45444,3429309,27.78
MARUTI,EQ,2023-05-10,9111.55,9128.80,9180.00,9060.00,9144.95,9168.15,9115.25,366827,33437.19,64875,240165,65.47
PAYTM,EQ,2023-05-10,707.45,710.20,732.00,700.00,726.80,728.00,723.31,9069101,65598.07,174032,3184280,35.11
PGEL,EQ,2023-05-10,1479.30,1480.00,1485.00,1468.20,1474.00,1477.90,1480.14,17170,254.14,2639,10263,59.77
SBIN,EQ,2023-05-10,573.50,575.00,575.00,563.25,572.15,572.20,568.87,18561315,105590.53,223302,5454128,29.38
SUZLON,EQ,2023-05-10,8.40,8.40,8.45,8.20,8.40,8.35,8.34,45546501,3797.58,16028,14641052,32.15
TRENT,EQ,2023-05-10,1432.95,1440.00,1454.40,1428.15,1440.00,1440.65,1441.83,469015,6762.40,24983,276261,58.90
