symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2015-08-25,1194.75,1181.50,0.0112,0.0247,,0.4604
ADANIPORTS,2015-08-25,344.80,334.60,0.0300,0.0324,,0.6171
BEL,2015-08-25,3334.40,3172.65,0.0497,0.0345,,0.6801
BOSCHLTD,2015-08-25,22899.75,22558.10,0.0150,0.0249,,0.4662
CUMMINSIND,2015-08-25,1115.10,1041.60,0.0682,0.0355,,0.7317
DLF,2015-08-25,112.10,96.65,0.1483,0.0628,,1.3545
HINDALCO,2015-08-25,80.45,78.65,0.0226,0.0342,,0.6419
INDHOTEL,2015-08-25,87.20,87.35,-0.0017,0.0176,,0.3267
LT,2015-08-25,1624.65,1631.55,-0.0042,0.0212,,0.3936
MANAPPURAM,2015-08-25,22.55,22.65,-0.0044,0.0334,,0.6190
MARUTI,2015-08-25,4199.00,4241.80,-0.0101,0.0211,,0.3936
PGEL,2015-08-25,117.35,125.10,-0.0640,0.0749,,1.4195
SBIN,2015-08-25,253.35,245.40,0.0319,0.0326,,0.6228
SUZLON,2015-08-25,21.85,21.30,0.0255,0.0481,,0.8998
TRENT,2015-08-25,1226.70,1201.45,0.0208,0.0270,,0.5101
