symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2015-08-04,1361.65,1373.40,-0.0086,0.0185,,0.3458
ADANIPORTS,2015-08-04,339.15,330.70,0.0252,0.0184,,0.3611
BEL,2015-08-04,4126.60,4124.15,0.0006,0.0206,,0.3821
BOSCHLTD,2015-08-04,25965.45,25309.15,0.0256,0.0185,,0.3630
CUMMINSIND,2015-08-04,1019.70,1015.35,0.0043,0.0182,,0.3382
DLF,2015-08-04,115.05,115.50,-0.0039,0.0345,,0.6400
HINDALCO,2015-08-04,109.25,105.70,0.0330,0.0182,,0.3706
INDHOTEL,2015-08-04,94.40,93.15,0.0133,0.0152,,0.2885
LT,2015-08-04,1774.75,1779.40,-0.0026,0.0135,,0.2503
MANAPPURAM,2015-08-04,26.90,26.85,0.0019,0.0263,,0.4872
MARUTI,2015-08-04,4438.80,4427.05,0.0027,0.0118,,0.2197
PGEL,2015-08-04,133.65,111.40,0.1821,0.0558,,1.3393
SBIN,2015-08-04,288.60,281.05,0.0265,0.0209,,0.4069
SUZLON,2015-08-04,24.40,24.40,0.0000,0.0372,,0.6897
TRENT,2015-08-04,1205.95,1217.70,-0.0097,0.0146,,0.2751
