symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-12-16,108360,30123,27.80
ADANIPORTS,EQ,2014-12-16,1933499,779176,40.30
BEL,EQ,2014-12-16,198649,97971,49.32
BOSCHLTD,EQ,2014-12-16,25362,10647,41.98
CUMMINSIND,EQ,2014-12-16,127527,101888,79.90
DLF,EQ,2014-12-16,11038101,2781023,25.19
HINDALCO,EQ,2014-12-16,16684445,7813758,46.83
INDHOTEL,D1,2014-12-16,3168,3043,96.05
INDHOTEL,EQ,2014-12-16,722413,483229,66.89
LT,EQ,2014-12-16,1873077,867231,46.30
MANAPPURAM,EQ,2014-12-16,3535929,1906301,53.91
MARUTI,EQ,2014-12-16,217196,66534,30.63
PGEL,EQ,2014-12-16,5869,2937,50.04
SBIN,EQ,2014-12-16,20951938,8079122,38.56
SBIN,N1,2014-12-16,25,25,100.00
SBIN,N3,2014-12-16,64,53,82.81
SBIN,N5,2014-12-16,329,322,97.87
SUZLON,EQ,2014-12-16,24068585,7322019,30.42
TRENT,EQ,2014-12-16,9235,7009,75.90
