symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-12-10,328042,156264,47.64
ADANIPORTS,EQ,2014-12-10,1964268,861907,43.88
BEL,EQ,2014-12-10,196198,54293,27.67
BOSCHLTD,EQ,2014-12-10,21631,6421,29.68
CUMMINSIND,EQ,2014-12-10,154763,133503,86.26
DLF,EQ,2014-12-10,9884609,2102749,21.27
HINDALCO,EQ,2014-12-10,4808967,1952171,40.59
INDHOTEL,D1,2014-12-10,4961,3742,75.43
INDHOTEL,EQ,2014-12-10,731931,591029,80.75
LT,EQ,2014-12-10,2022751,1242578,61.43
MANAPPURAM,EQ,2014-12-10,1009917,562669,55.71
MARUTI,EQ,2014-12-10,236136,66224,28.04
PGEL,EQ,2014-12-10,482,195,40.46
SBIN,EQ,2014-12-10,15381613,6486886,42.17
SBIN,N1,2014-12-10,3,3,100.00
SBIN,N2,2014-12-10,29,29,100.00
SBIN,N3,2014-12-10,47,41,87.23
SBIN,N5,2014-12-10,75,75,100.00
SBIN,N6,2014-12-10,4,4,100.00
SUZLON,EQ,2014-12-10,18423518,6176587,33.53
TRENT,EQ,2014-12-10,3190,1873,58.71
