symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2020-12-07,155809,79778,51.20
ADANIPORTS,EQ,2020-12-07,16140936,1509290,9.35
BEL,EQ,2020-12-07,8862337,4537533,51.20
BOSCHLTD,EQ,2020-12-07,218997,82657,37.74
CUMMINSIND,EQ,2020-12-07,822982,278079,33.79
DIXON,EQ,2020-12-07,17634,12366,70.13
DLF,EQ,2020-12-07,9525344,2468451,25.91
DMART,EQ,2020-12-07,918509,344200,37.47
HAL,EQ,2020-12-07,625677,232741,37.20
HINDALCO,EQ,2020-12-07,17202162,5567151,32.36
INDHOTEL,EQ,2020-12-07,7846688,3651902,46.54
INDIGO,EQ,2020-12-07,1563286,390953,25.01
LT,EQ,2020-12-07,5484461,2246121,40.95
MANAPPURAM,EQ,2020-12-07,4249142,772040,18.17
MARUTI,EQ,2020-12-07,1037296,322903,31.13
PGEL,EQ,2020-12-07,42343,29310,69.22
SBIN,EQ,2020-12-07,76053084,27751256,36.49
SBIN,N5,2020-12-07,816,698,85.54
SBIN,N6,2020-12-07,10,5,50.00
TRENT,EQ,2020-12-07,805601,386574,47.99
