symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2021-01-08,1307.55,1330,1300,1315,1311.1,1302.65,285838,375384564.8,5544,INE117A01022
ADANIPORTS,EQ,2021-01-08,520,527.35,514.5,517,516.25,513.85,7272250,3789849024.45,105599,INE742F01042
BEL,EQ,2021-01-08,133.05,133.75,131.55,132.1,132.15,131.75,6635449,879646930.95,32168,INE263A01024
BOSCHLTD,EQ,2021-01-08,14000,14181.75,13801.05,13856.55,13860,13863.65,91160,1275033853.3,18027,INE323A01026
CUMMINSIND,EQ,2021-01-08,647.8,648,626,635,635.1,643.3,1843346,1169367563.25,42300,INE298A01020
DIXON,EQ,2021-01-08,16144,16786,14955,15369.05,15600,15652.7,173583,2776400650.5,71995,INE935N01012
DLF,EQ,2021-01-08,247.9,252.45,245.9,248.3,246.3,245.4,15045597,3752516862.45,102455,INE271C01023
DMART,EQ,2021-01-08,2949.9,2999,2932.25,2967.5,2958,2921.45,742344,2197895996.65,58008,INE192R01011
HAL,EQ,2021-01-08,932.1,940.45,910,912.5,915.05,930.5,355307,328333796.7,17503,INE066F01012
HINDALCO,EQ,2021-01-08,273.95,274.45,265.15,268.2,267.6,272.9,20606695,5541245364.15,107247,INE038A01020
INDHOTEL,EQ,2021-01-08,125.45,125.45,123,123.35,123.5,123.9,1278121,158388573.55,11734,INE053A01029
INDIGO,EQ,2021-01-08,1770,1774.9,1723,1732.3,1737,1761.05,946898,1651339591.4,33500,INE646L01027
LT,EQ,2021-01-08,1349.8,1382.95,1347,1373.4,1374.6,1338.95,4984995,6829485325.45,136691,INE018A01030
MANAPPURAM,EQ,2021-01-08,177.5,177.5,173.65,174.25,174,176.75,3803277,665983722.65,25355,INE522D01027
MARUTI,EQ,2021-01-08,7600,8060,7600,8014.9,8003.9,7566.05,2557157,20202726188.9,206469,INE585B01010
PGEL,EQ,2021-01-08,149,152.9,141,152.75,152.9,145.65,71784,10743534.7,1173,INE457L01011
SBIN,EQ,2021-01-08,290.1,291.4,285.2,286,285.9,287.7,32543357,9380501388.85,169736,INE062A01020
TRENT,EQ,2021-01-08,678,701,674.9,695.4,695.1,675.45,897082,621407172.7,31162,INE849A01020
