symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2009-11-16,316676,123852,39.11
BEL,EQ,2009-11-16,35040,23024,65.71
BOSCHLTD,EQ,2009-11-16,1327,1075,81.01
CUMMINSIND,EQ,2009-11-16,124799,75734,60.68
DLF,EQ,2009-11-16,10032905,1682425,16.77
HINDALCO,EQ,2009-11-16,5650587,1732124,30.65
INDHOTEL,EQ,2009-11-16,3297773,1422427,43.13
INDHOTEL,N4,2009-11-16,32,20,62.50
LT,EQ,2009-11-16,1064785,584208,54.87
MARUTI,EQ,2009-11-16,1571350,868306,55.26
SBIN,EQ,2009-11-16,1847855,579009,31.33
SUZLON,EQ,2009-11-16,60815716,12019166,19.76
TRENT,EQ,2009-11-16,3049,1688,55.36
TRENT,W1,2009-11-16,249,224,89.96
