symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-04-30,50966,12667,24.85
ADANIPORTS,EQ,2012-04-30,892604,646037,72.38
BEL,EQ,2012-04-30,33396,28579,85.58
BOSCHLTD,EQ,2012-04-30,2858,1817,63.58
CUMMINSIND,EQ,2012-04-30,115995,95102,81.99
DLF,EQ,2012-04-30,5449295,830289,15.24
HINDALCO,EQ,2012-04-30,5195430,2131520,41.03
INDHOTEL,EQ,2012-04-30,169004,108171,64.00
LT,EQ,2012-04-30,869701,316573,36.40
MANAPPURAM,EQ,2012-04-30,1777331,1160461,65.29
MARUTI,EQ,2012-04-30,956055,340748,35.64
SBIN,EQ,2012-04-30,1722160,436287,25.33
SBIN,N1,2012-04-30,7,7,100.00
SBIN,N2,2012-04-30,34,34,100.00
SBIN,N3,2012-04-30,173,97,56.07
SBIN,N5,2012-04-30,661,620,93.80
SUZLON,EQ,2012-04-30,16505073,3720846,22.54
TRENT,EQ,2012-04-30,6209,2889,46.53
