symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-04-12,42881,17651,41.16
ADANIPORTS,EQ,2012-04-12,567378,262702,46.30
BEL,EQ,2012-04-12,52151,45720,87.67
BOSCHLTD,EQ,2012-04-12,4477,1982,44.27
CUMMINSIND,EQ,2012-04-12,213928,161299,75.40
DLF,EQ,2012-04-12,5927158,1096131,18.49
HINDALCO,EQ,2012-04-12,9351937,3999999,42.77
INDHOTEL,EQ,2012-04-12,422263,152407,36.09
LT,EQ,2012-04-12,1256289,360756,28.72
MANAPPURAM,EQ,2012-04-12,1147019,413307,36.03
MARUTI,EQ,2012-04-12,671623,309749,46.12
SBIN,EQ,2012-04-12,3362042,1279077,38.04
SBIN,N1,2012-04-12,4,4,100.00
SBIN,N2,2012-04-12,15,15,100.00
SBIN,N3,2012-04-12,149,144,96.64
SBIN,N5,2012-04-12,164,147,89.63
SUZLON,EQ,2012-04-12,18836576,4279567,22.72
TRENT,EQ,2012-04-12,114110,113227,99.23
TRENT,Q2,2012-04-12,101,100,99.01
