symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2008-01-29,1052,1259,1052,1198.25,1199.1,1210.9,287538,347802161.35,,
BEL,EQ,2008-01-29,1690,1734,1615.2,1629.4,1623.95,1697.95,34701,57711723.1,,
CUMMINSIND,EQ,2008-01-29,300,344,255,333.3,344,317.35,157302,51623199.4,,
DLF,EQ,2008-01-29,895,949,868.05,883.35,885.05,891.4,1854063,1651606323.95,,
HINDALCO,EQ,2008-01-29,173.2,182.4,169.5,179.5,176.3,173.7,3154163,555819214.7,,
INDHOTEL,EQ,2008-01-29,135,145.4,135,141.5,141.9,140.5,2004297,284275441.7,,
LT,EQ,2008-01-29,3850,3950,3735.65,3774.2,3762,3842.4,591964,2264409651.1,,
MARUTI,EQ,2008-01-29,870,881,816.3,863,866.6,864.7,739339,629598109.5,,
SBIN,EQ,2008-01-29,2310,2359,2220.1,2230.7,2234,2313.35,951317,2163939886.4,,
SUZLON,EQ,2008-01-29,324,353,317,342.75,341,315.15,6499182,2173193249.65,,
TRENT,EQ,2008-01-29,609.9,609.9,600,600.2,600,602.45,6214,3731767.5,,
