symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2023-09-13,362583,141979,39.16
ADANIPORTS,EQ,2023-09-13,7180448,3831180,53.36
BEL,EQ,2023-09-13,19282289,9647578,50.03
BOSCHLTD,EQ,2023-09-13,16344,7106,43.48
CUMMINSIND,EQ,2023-09-13,669374,428309,63.99
DIXON,EQ,2023-09-13,222104,61284,27.59
DLF,EQ,2023-09-13,1914101,601255,31.41
DMART,EQ,2023-09-13,282452,131041,46.39
HAL,EQ,2023-09-13,738804,275928,37.35
HINDALCO,EQ,2023-09-13,4162140,2208973,53.07
INDHOTEL,EQ,2023-09-13,4941740,2751109,55.67
INDIGO,EQ,2023-09-13,1188056,843894,71.03
LT,EQ,2023-09-13,2458417,1670141,67.94
MANAPPURAM,EQ,2023-09-13,11053959,4343238,39.29
MARUTI,EQ,2023-09-13,301707,190739,63.22
PAYTM,EQ,2023-09-13,4053655,1715992,42.33
PGEL,EQ,2023-09-13,51332,29315,57.11
SBIN,EQ,2023-09-13,19377172,5923422,30.57
SUZLON,EQ,2023-09-13,236321372,77476199,32.78
TRENT,EQ,2023-09-13,355761,127021,35.70
