symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2012-08-03,780.05,789.35,-0.0119,0.0163,,0.3076
ADANIPORTS,2012-08-03,121.55,121.60,-0.0004,0.0198,,0.3668
BEL,2012-08-03,1271.75,1291.75,-0.0156,0.0272,,0.5082
BOSCHLTD,2012-08-03,8872.65,8800.65,0.0081,0.0114,,0.2140
CUMMINSIND,2012-08-03,464.15,466.75,-0.0056,0.0213,,0.3955
DLF,2012-08-03,207.45,208.10,-0.0031,0.0211,,0.3917
HINDALCO,2012-08-03,116.70,119.15,-0.0208,0.0186,,0.3573
INDHOTEL,2012-08-03,59.90,59.80,0.0017,0.0172,,0.3191
LT,2012-08-03,1382.35,1390.95,-0.0062,0.0161,,0.2999
MANAPPURAM,2012-08-03,33.35,34.65,-0.0382,0.0348,,0.6687
MARUTI,2012-08-03,1120.85,1125.35,-0.0040,0.0258,,0.4776
PGEL,2012-08-03,140.00,141.05,-0.0075,0.0341,,0.6324
SBIN,2012-08-03,2005.35,2011.35,-0.0030,0.0195,,0.3611
SUZLON,2012-08-03,17.90,18.45,-0.0303,0.0305,,0.5827
TRENT,2012-08-03,1030.15,1022.85,0.0071,0.0210,,0.3897
