symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-10-04,3997.50,4091.95,-0.0234,0.0185,0.0186,0.3554
ADANIPORTS,2023-10-04,824.60,831.40,-0.0082,0.0259,0.0258,0.4929
BEL,2023-10-04,138.85,139.20,-0.0025,0.0187,0.0187,0.3573
BOSCHLTD,2023-10-04,18742.40,18763.20,-0.0011,0.0138,0.0138,0.2636
CUMMINSIND,2023-10-04,1695.45,1678.65,0.0100,0.0163,0.0163,0.3114
DIXON,2023-10-04,5216.35,5297.45,-0.0154,0.0234,0.0233,0.4451
DLF,2023-10-04,525.80,538.75,-0.0243,0.0197,0.0197,0.3764
DMART,2023-10-04,3872.90,3725.65,0.0388,0.0161,0.0162,0.3095
HAL,2023-10-04,1916.25,1957.05,-0.0211,0.0192,0.0192,0.3668
HINDALCO,2023-10-04,473.40,479.95,-0.0137,0.0211,0.0211,0.4031
INDHOTEL,2023-10-04,406.55,413.00,-0.0157,0.0189,0.0189,0.3611
INDIGO,2023-10-04,2384.95,2419.75,-0.0145,0.0180,0.0180,0.3439
LT,2023-10-04,3027.70,3073.25,-0.0149,0.0137,0.0137,0.2617
MANAPPURAM,2023-10-04,142.15,149.80,-0.0524,0.0247,0.0249,0.4757
MARUTI,2023-10-04,10130.00,10346.75,-0.0212,0.0135,0.0136,0.2598
PAYTM,2023-10-04,863.10,876.60,-0.0155,0.0273,0.0273,0.5216
PGEL,2023-10-04,1723.30,1777.60,-0.0310,0.0270,0.0270,0.5158
SBIN,2023-10-04,586.25,602.95,-0.0281,0.0150,0.0151,0.2885
SUZLON,2023-10-04,28.16,27.00,0.0421,0.0380,0.0381,0.7279
TRENT,2023-10-04,2022.30,2059.05,-0.0180,0.0181,0.0181,0.3458
