symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-10-13,4229.20,4216.05,0.0031,0.0185,0.0184,0.3515
ADANIPORTS,2023-10-13,813.75,814.95,-0.0015,0.0258,0.0257,0.4910
BEL,2023-10-13,137.45,138.20,-0.0054,0.0186,0.0186,0.3554
BOSCHLTD,2023-10-13,20529.55,20455.35,0.0036,0.0140,0.0140,0.2675
CUMMINSIND,2023-10-13,1715.15,1730.00,-0.0086,0.0162,0.0161,0.3076
DIXON,2023-10-13,5339.55,5290.35,0.0093,0.0231,0.0230,0.4394
DLF,2023-10-13,568.40,567.05,0.0024,0.0199,0.0198,0.3783
DMART,2023-10-13,3935.65,3862.75,0.0187,0.0161,0.0161,0.3076
HAL,2023-10-13,1974.95,1968.45,0.0033,0.0191,0.0190,0.3630
HINDALCO,2023-10-13,480.60,484.40,-0.0079,0.0208,0.0208,0.3974
INDHOTEL,2023-10-13,414.75,416.50,-0.0042,0.0188,0.0188,0.3592
INDIGO,2023-10-13,2607.55,2582.10,0.0098,0.0182,0.0182,0.3477
LT,2023-10-13,3089.55,3081.75,0.0025,0.0136,0.0135,0.2579
MANAPPURAM,2023-10-13,145.55,146.30,-0.0051,0.0247,0.0246,0.4700
MARUTI,2023-10-13,10727.50,10580.85,0.0138,0.0135,0.0135,0.2579
PAYTM,2023-10-13,933.10,957.55,-0.0259,0.0274,0.0274,0.5235
PGEL,2023-10-13,1966.60,1976.25,-0.0049,0.0270,0.0269,0.5139
SBIN,2023-10-13,576.15,586.05,-0.0170,0.0149,0.0149,0.2847
SUZLON,2023-10-13,26.81,27.16,-0.0130,0.0382,0.0381,0.7279
TRENT,2023-10-13,2084.80,2077.20,0.0037,0.0180,0.0179,0.3420
