symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-09-23,3144.10,3172.40,3172.40,3110.45,3137.00,3124.65,3133.58,162047,5077.88,19877,69360,42.80
ADANIPORTS,EQ,2022-09-23,946.65,950.00,950.85,910.15,912.70,913.80,926.58,6646619,61586.29,115698,1112410,16.74
BEL,EQ,2022-09-23,110.00,110.55,111.00,106.10,106.60,106.65,107.96,15215768,16426.19,67718,7402977,48.65
BOSCHLTD,EQ,2022-09-23,16592.60,16600.00,16835.00,16150.15,16201.05,16223.35,16298.29,36144,5890.85,8638,18887,52.25
CUMMINSIND,EQ,2022-09-23,1254.40,1257.50,1260.00,1215.00,1215.00,1219.00,1231.62,596214,7343.06,32753,254979,42.77
DIXON,EQ,2022-09-23,4469.30,4475.00,4512.70,4301.10,4320.00,4314.35,4384.63,210879,9246.26,34927,63361,30.05
DLF,EQ,2022-09-23,380.70,381.10,382.20,368.15,368.75,369.95,373.14,4060146,15150.09,39171,1060940,26.13
DMART,EQ,2022-09-23,4431.70,4450.00,4469.90,4351.00,4371.95,4367.00,4416.36,241647,10672.00,30872,79939,33.08
HAL,EQ,2022-09-23,2487.55,2495.00,2503.20,2407.05,2435.00,2438.80,2450.77,755910,18525.62,46975,292805,38.74
HINDALCO,EQ,2022-09-23,412.10,410.70,412.70,394.45,395.50,396.35,401.49,9228856,37052.95,115008,3317424,35.95
INDHOTEL,EQ,2022-09-23,333.85,334.30,336.25,323.45,326.50,326.80,330.25,5791275,19125.54,65065,2602074,44.93
INDIGO,EQ,2022-09-23,1876.80,1877.00,1894.55,1830.00,1837.90,1844.25,1851.25,493102,9128.54,22788,176336,35.76
LT,EQ,2022-09-23,1888.20,1890.00,1895.45,1852.55,1861.00,1856.85,1872.73,1948766,36495.07,85463,1251011,64.20
MANAPPURAM,EQ,2022-09-23,97.75,97.95,98.60,94.50,94.70,95.05,95.79,5714250,5473.94,29647,2327256,40.73
MARUTI,EQ,2022-09-23,9401.85,9397.95,9451.00,9277.35,9320.00,9343.45,9347.35,574213,53673.67,72811,239332,41.68
PAYTM,EQ,2022-09-23,685.00,706.00,707.00,688.00,690.00,692.60,697.99,1573621,10983.68,42397,225712,14.34
PGEL,EQ,2022-09-23,1061.30,1050.05,1077.75,1040.25,1053.00,1045.40,1051.19,20358,214.00,1260,15970,78.45
SBIN,EQ,2022-09-23,567.30,564.80,568.00,549.50,550.90,550.60,555.53,12563239,69792.16,282839,5642445,44.91
SUZLON,EQ,2022-09-23,9.60,9.75,9.90,9.00,9.15,9.10,9.31,139904794,13027.33,50726,40963781,29.28
TRENT,EQ,2022-09-23,1486.75,1490.00,1491.85,1417.70,1432.00,1433.65,1446.14,743035,10745.33,34727,301956,40.64
