symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2022-09-14,3358.85,3309.90,3355.95,3271.00,3296.05,3288.65,3303.32,299457,9892.02,33831,137496,45.92
ADANIPORTS,EQ,2022-09-14,948.80,941.00,958.80,939.00,949.00,947.85,951.06,8500355,80843.47,122917,2272836,26.74
BEL,EQ,2022-09-14,335.80,335.00,339.45,333.05,336.60,335.90,336.03,16279486,54703.20,118011,10229257,62.84
BOSCHLTD,EQ,2022-09-14,17484.35,17251.00,17596.90,17164.00,17504.30,17519.40,17458.68,32140,5611.22,8227,11464,35.67
CUMMINSIND,EQ,2022-09-14,1237.45,1220.10,1242.95,1215.45,1227.10,1230.90,1229.82,353324,4345.26,13822,134845,38.16
DIXON,EQ,2022-09-14,4598.45,4500.00,4615.00,4478.25,4605.00,4598.10,4582.53,298888,13696.62,22886,91831,30.72
DLF,EQ,2022-09-14,408.75,400.00,410.25,397.25,405.95,407.20,404.36,6503658,26298.34,49643,1686962,25.94
DMART,EQ,2022-09-14,4493.25,4450.00,4518.00,4426.15,4478.00,4478.25,4472.13,268511,12008.16,34290,142197,52.96
HAL,EQ,2022-09-14,2597.50,2570.00,2626.95,2537.30,2569.75,2569.00,2589.32,1370130,35477.07,58308,408507,29.82
HINDALCO,EQ,2022-09-14,436.65,426.00,447.90,424.10,441.00,442.00,438.09,12387075,54266.71,132852,3967648,32.03
INDHOTEL,EQ,2022-09-14,317.45,314.00,326.30,313.45,321.40,321.40,322.72,7405696,23899.79,93561,3158374,42.65
INDIGO,EQ,2022-09-14,1930.25,1907.00,1931.80,1896.10,1899.00,1905.05,1915.49,423379,8109.78,27755,200841,47.44
LT,EQ,2022-09-14,1991.35,1964.65,1972.95,1949.40,1957.35,1953.90,1960.27,2322752,45532.31,75111,1497580,64.47
MANAPPURAM,EQ,2022-09-14,105.20,103.70,105.00,101.75,103.90,103.95,103.30,6508297,6723.32,26482,1660437,25.51
MARUTI,EQ,2022-09-14,8926.50,8859.85,9000.00,8825.70,8980.05,8967.20,8953.07,509547,45620.08,69023,269631,52.92
PAYTM,EQ,2022-09-14,735.70,724.00,732.95,711.95,726.50,725.65,723.97,1385890,10033.39,36461,312004,22.51
PGEL,EQ,2022-09-14,950.60,930.00,998.10,930.00,998.10,998.10,987.32,79232,782.28,1984,51577,65.10
SBIN,EQ,2022-09-14,558.00,550.00,574.85,549.25,572.30,571.75,567.79,21632641,122828.52,301335,8300762,38.37
SUZLON,EQ,2022-09-14,9.55,9.25,9.45,9.10,9.15,9.15,9.27,98151363,9098.46,54353,45459972,46.32
TRENT,EQ,2022-09-14,1460.35,1443.95,1474.35,1427.95,1430.00,1430.60,1449.09,786238,11393.30,28123,300447,38.21
