symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-04-23,6525.30,6569.80,6569.80,6295.40,6300.00,6307.45,6370.49,550348,35059.85,59889,298496,54.24
ADANIPORTS,EQ,2024-04-23,1321.10,1321.10,1338.55,1318.90,1321.00,1322.10,1328.53,3847872,51120.09,115321,1993172,51.80
BEL,EQ,2024-04-23,233.30,234.25,236.10,231.75,234.40,234.35,234.30,19202860,44993.10,131797,9640544,50.20
BOSCHLTD,EQ,2024-04-23,29142.05,29335.00,29567.20,29053.60,29240.00,29277.40,29317.34,51227,15018.40,22103,25724,50.22
CUMMINSIND,EQ,2024-04-23,3128.10,3150.00,3188.00,3118.00,3179.00,3159.15,3163.44,316601,10015.47,36502,123769,39.09
DIXON,EQ,2024-04-23,7821.15,7885.45,7892.95,7721.35,7756.95,7766.65,7816.78,259805,20308.39,41776,91423,35.19
DLF,EQ,2024-04-23,865.15,873.00,898.50,871.50,887.50,885.25,889.54,5126456,45601.81,101266,1619891,31.60
DMART,EQ,2024-04-23,4758.00,4804.50,4890.00,4773.00,4785.00,4800.55,4811.87,458148,22045.48,57078,236333,51.58
HAL,EQ,2024-04-23,3785.50,3800.00,3831.85,3783.05,3802.00,3795.70,3805.34,1321429,50284.89,80537,543632,41.14
HINDALCO,EQ,2024-04-23,618.55,618.50,618.75,610.40,612.00,611.80,613.81,6154126,37774.87,126141,3331539,54.14
INDHOTEL,EQ,2024-04-23,585.35,588.70,607.00,585.50,606.80,604.30,597.14,2926476,17475.30,49325,1350272,46.14
INDIGO,EQ,2024-04-23,3727.00,3722.05,3733.45,3673.00,3711.55,3702.55,3708.32,518205,19216.69,53525,223798,43.19
LT,EQ,2024-04-23,3612.70,3632.75,3632.75,3588.00,3606.00,3610.15,3604.41,1434580,51708.09,125329,909676,63.41
MANAPPURAM,EQ,2024-04-23,191.00,191.00,191.65,187.80,189.95,190.25,189.70,3428627,6504.21,24377,1000641,29.18
MARUTI,EQ,2024-04-23,12785.50,12845.00,13024.50,12776.30,12975.00,12996.25,12919.70,397281,51327.51,56174,178167,44.85
PAYTM,EQ,2024-04-23,377.70,384.50,384.50,375.55,383.00,382.70,380.45,1509139,5741.44,30889,1019086,67.53
PGEL,EQ,2024-04-23,1933.70,1930.00,2039.35,1922.60,2028.00,2027.50,2004.78,145009,2907.12,12351,71495,49.30
SBIN,EQ,2024-04-23,766.10,770.35,777.70,765.55,773.00,773.00,772.87,12292429,95004.57,390560,5472804,44.52
SUZLON,EQ,2024-04-23,40.85,41.00,42.10,40.55,41.60,41.85,41.49,69215858,28720.62,90387,46933591,67.81
TRENT,EQ,2024-04-23,4168.60,4215.00,4225.00,4140.00,4165.00,4158.30,4168.94,626656,26124.91,55046,370100,59.06
