symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-04-16,6561.05,6569.70,6666.00,6525.00,6664.95,6644.85,6600.77,268622,17731.12,41521,78519,29.23
ADANIPORTS,EQ,2024-04-16,1315.55,1302.00,1322.00,1294.40,1307.75,1304.35,1306.17,2696593,35222.04,90316,1203527,44.63
BEL,EQ,2024-04-16,234.45,232.50,236.95,230.00,233.80,233.45,234.50,32508661,76233.00,164313,13993979,43.05
BOSCHLTD,EQ,2024-04-16,29800.40,29800.40,30130.90,29570.05,30000.00,29986.50,29903.25,25386,7591.24,10044,9956,39.22
CUMMINSIND,EQ,2024-04-16,3042.60,3020.00,3133.20,3013.50,3129.95,3120.65,3103.59,562240,17449.61,40173,245119,43.60
DIXON,EQ,2024-04-16,7633.00,7619.80,7673.85,7461.85,7569.00,7559.95,7566.24,206336,15611.88,33572,69234,33.55
DLF,EQ,2024-04-16,885.00,875.00,883.45,868.30,876.80,875.60,876.43,3398331,29784.04,65161,1359211,40.00
DMART,EQ,2024-04-16,4686.80,4650.00,4689.30,4611.35,4630.00,4644.30,4650.21,245231,11403.76,29695,153075,62.42
HAL,EQ,2024-04-16,3629.25,3626.00,3738.95,3585.35,3721.90,3722.15,3690.34,2939862,108490.96,160845,931393,31.68
HINDALCO,EQ,2024-04-16,612.70,612.70,621.40,606.80,610.50,608.85,613.34,10722248,65764.07,257184,4958805,46.25
INDHOTEL,EQ,2024-04-16,597.55,597.60,604.80,581.75,584.00,583.65,588.49,5135358,30220.85,68104,3147625,61.29
INDIGO,EQ,2024-04-16,3595.65,3589.70,3636.75,3512.90,3577.00,3570.05,3563.50,701956,25014.18,54153,291160,41.48
LT,EQ,2024-04-16,3600.80,3580.05,3598.15,3529.45,3555.00,3543.45,3555.15,2291042,81450.01,161892,1442329,62.96
MANAPPURAM,EQ,2024-04-16,189.15,189.20,192.35,187.20,189.05,188.85,190.27,4079717,7762.44,26989,1339182,32.83
MARUTI,EQ,2024-04-16,12422.85,12308.00,12549.90,12275.35,12510.00,12502.70,12458.12,579183,72155.33,100252,290341,50.13
PAYTM,EQ,2024-04-16,389.75,389.25,397.40,385.35,392.00,391.35,391.92,1098457,4305.06,25727,603364,54.93
PGEL,EQ,2024-04-16,1830.05,1828.00,1888.65,1776.15,1820.20,1820.20,1845.48,125469,2315.50,16153,46519,37.08
SBIN,EQ,2024-04-16,757.50,751.25,754.90,744.40,752.80,751.70,750.07,13338991,100052.43,202899,5769212,43.25
SUZLON,BE,2024-04-16,40.75,39.85,41.25,39.55,40.65,40.50,40.63,20994202,8530.48,71075,-,-
TRENT,EQ,2024-04-16,3969.20,3968.00,4033.60,3912.40,3976.00,3988.20,3991.29,577349,23043.66,55945,265558,46.00
