symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-04-08,6669.85,6670.00,6747.90,6630.50,6698.65,6699.75,6695.84,179056,11989.30,25553,61515,34.36
ADANIPORTS,EQ,2024-04-08,1375.55,1381.95,1381.95,1337.00,1353.00,1348.65,1350.65,14038860,189615.21,127513,7486463,53.33
BEL,EQ,2024-04-08,224.50,225.55,225.70,222.10,223.70,223.55,223.78,16422350,36749.60,91909,8324647,50.69
BOSCHLTD,EQ,2024-04-08,30792.85,30980.00,31400.15,30805.00,31100.00,31087.35,31147.14,34117,10626.47,13057,17894,52.45
CUMMINSIND,EQ,2024-04-08,3032.00,3044.85,3044.85,2922.55,2991.00,2988.20,2979.13,1111709,33119.24,99532,498540,44.84
DIXON,EQ,2024-04-08,7660.50,7682.05,7749.95,7615.10,7640.00,7635.30,7670.03,216902,16636.46,26462,108426,49.99
DLF,EQ,2024-04-08,905.85,908.00,928.35,904.05,919.00,918.25,918.97,4636924,42611.78,79802,1371769,29.58
DMART,EQ,2024-04-08,4619.25,4648.15,4748.00,4640.00,4660.00,4672.80,4699.65,461322,21680.54,50443,207556,44.99
HAL,EQ,2024-04-08,3586.05,3600.00,3600.00,3543.05,3570.00,3567.15,3565.94,865339,30857.48,59829,372040,42.99
HINDALCO,EQ,2024-04-08,570.05,572.00,579.70,570.50,576.75,576.80,576.16,3276169,18876.13,65009,1702140,51.96
INDHOTEL,EQ,2024-04-08,613.30,618.00,618.95,566.80,605.15,605.10,604.25,5948650,35944.95,103470,2021151,33.98
INDIGO,EQ,2024-04-08,3499.55,3548.00,3612.00,3504.90,3596.70,3599.80,3573.40,792454,28317.56,53951,412749,52.08
LT,EQ,2024-04-08,3743.10,3745.00,3819.80,3743.10,3811.05,3807.85,3787.21,1083395,41030.41,87260,539924,49.84
MANAPPURAM,EQ,2024-04-08,191.90,194.20,197.00,192.75,194.70,194.80,195.14,8287962,16173.01,39113,3190114,38.49
MARUTI,EQ,2024-04-08,12421.60,12450.00,12927.65,12450.00,12835.05,12865.10,12797.32,570422,72998.75,95474,251521,44.09
PAYTM,EQ,2024-04-08,417.55,418.00,422.15,411.20,412.00,412.20,414.94,870287,3611.19,23533,599288,68.86
PGEL,EQ,2024-04-08,1805.40,1817.70,1839.00,1792.05,1798.00,1797.95,1813.19,39620,718.39,6467,15400,38.87
SBIN,EQ,2024-04-08,764.75,766.05,770.00,761.80,767.60,768.30,766.03,9797174,75049.31,193392,4573077,46.68
SBIN,T0,2024-04-08,764.75,762.00,762.00,762.00,762.00,768.30,762.00,1,0.01,1,1,100.00
SUZLON,BE,2024-04-08,42.65,43.15,43.15,41.40,41.70,41.50,41.98,20072402,8426.59,77363,-,-
TRENT,EQ,2024-04-08,3932.60,3932.60,3980.00,3923.60,3930.00,3931.85,3951.78,471027,18613.94,40099,267404,56.77
