symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-11-20,315841,180267,57.08
ADANIPORTS,EQ,2025-11-20,1459401,645895,44.26
BEL,EQ,2025-11-20,10463382,5898505,56.37
BOSCHLTD,EQ,2025-11-20,18123,11695,64.53
CUMMINSIND,EQ,2025-11-20,941176,480130,51.01
DIXON,EQ,2025-11-20,204503,104358,51.03
DLF,EQ,2025-11-20,1529401,906448,59.27
DMART,EQ,2025-11-20,387479,182169,47.01
ETERNAL,EQ,2025-11-20,13522453,8135474,60.16
HAL,EQ,2025-11-20,798346,409566,51.30
HINDALCO,EQ,2025-11-20,6016713,3511539,58.36
INDHOTEL,EQ,2025-11-20,4075549,2068409,50.75
INDIGO,EQ,2025-11-20,429193,262308,61.12
LENSKART,EQ,2025-11-20,2709834,876951,32.36
LT,EQ,2025-11-20,1463574,675287,46.14
MANAPPURAM,EQ,2025-11-20,2316989,1228200,53.01
MARUTI,EQ,2025-11-20,249492,149858,60.07
PAYTM,EQ,2025-11-20,2760654,1511499,54.75
PGEL,EQ,2025-11-20,3184478,1271186,39.92
SBIN,EQ,2025-11-20,6440857,3856730,59.88
SUZLON,EQ,2025-11-20,37658777,16062345,42.65
TRENT,EQ,2025-11-20,513726,277049,53.93
