symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-11-26,157689,79511,50.42
ADANIPORTS,EQ,2025-11-26,3986754,1648040,41.34
BEL,EQ,2025-11-26,8339381,4304611,51.62
BOSCHLTD,EQ,2025-11-26,14212,7099,49.95
CUMMINSIND,EQ,2025-11-26,393579,240981,61.23
DIXON,EQ,2025-11-26,286601,110471,38.55
DLF,EQ,2025-11-26,1965769,1100194,55.97
DMART,EQ,2025-11-26,360542,270982,75.16
ETERNAL,EQ,2025-11-26,14488702,7824771,54.01
HAL,EQ,2025-11-26,717411,315114,43.92
HINDALCO,EQ,2025-11-26,3842280,1851390,48.18
INDHOTEL,EQ,2025-11-26,1350259,720930,53.39
INDIGO,EQ,2025-11-26,520063,341838,65.73
LENSKART,EQ,2025-11-26,2012117,1005526,49.97
LT,EQ,2025-11-26,2058237,1184804,57.56
MANAPPURAM,EQ,2025-11-26,3733700,1394393,37.35
MARUTI,EQ,2025-11-26,314946,185011,58.74
PAYTM,EQ,2025-11-26,2425988,971678,40.05
PGEL,EQ,2025-11-26,5281182,1145702,21.69
SBIN,EQ,2025-11-26,13943490,8480096,60.82
SUZLON,EQ,2025-11-26,43866679,18404455,41.96
TRENT,EQ,2025-11-26,804098,405678,50.45
