symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-01-25,390068,191849,49.18
ADANIPORTS,EQ,2022-01-25,4482325,1544844,34.47
BEL,EQ,2022-01-25,9906114,4288025,43.29
BOSCHLTD,EQ,2022-01-25,22180,4514,20.35
CUMMINSIND,EQ,2022-01-25,736229,369478,50.19
DIXON,EQ,2022-01-25,589319,231149,39.22
DLF,EQ,2022-01-25,7324240,2197629,30.00
DMART,EQ,2022-01-25,810518,321331,39.65
HAL,EQ,2022-01-25,954040,488074,51.16
HINDALCO,EQ,2022-01-25,5498495,1790540,32.56
INDHOTEL,EQ,2022-01-25,6793399,2368802,34.87
INDIGO,EQ,2022-01-25,705168,262617,37.24
LT,EQ,2022-01-25,2998042,1726331,57.58
MANAPPURAM,EQ,2022-01-25,5135410,1240747,24.16
MARUTI,EQ,2022-01-25,2162832,712872,32.96
PAYTM,EQ,2022-01-25,6091452,869702,14.28
PGEL,EQ,2022-01-25,103261,29768,28.83
SBIN,EQ,2022-01-25,21791739,6493271,29.80
SUZLON,EQ,2022-01-25,146562574,44202000,30.16
TRENT,EQ,2022-01-25,866941,310594,35.83
