symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2020-02-03,1281.25,1282.00,1315.00,1282.00,1298.00,1292.30,1295.48,20304,263.03,3495,8773,43.21
ADANIPORTS,EQ,2020-02-03,362.30,364.00,370.00,355.50,369.00,367.35,364.92,2857926,10429.29,28177,773965,27.08
BEL,EQ,2020-02-03,84.95,85.00,87.45,80.75,83.55,83.50,84.27,25448406,21446.20,82615,7039343,27.66
BOSCHLTD,EQ,2020-02-03,13630.65,13600.00,13896.95,13502.80,13613.95,13619.50,13705.17,13218,1811.55,4729,3901,29.51
CUMMINSIND,EQ,2020-02-03,562.10,562.00,569.85,555.00,561.20,560.95,561.04,559415,3138.51,13683,135152,24.16
DIXON,EQ,2020-02-03,4446.65,4365.00,4895.00,4365.00,4770.00,4746.55,4704.61,199992,9408.84,31457,58468,29.24
DLF,EQ,2020-02-03,228.90,230.00,233.70,217.85,229.50,230.85,226.66,20842165,47240.30,141119,2514650,12.07
DMART,EQ,2020-02-03,2072.05,2084.00,2157.70,2081.00,2137.00,2131.65,2135.35,730661,15602.19,58450,273220,37.39
HAL,EQ,2020-02-03,769.15,760.00,792.55,755.30,780.00,780.05,776.62,18316,142.25,3385,7800,42.59
HINDALCO,EQ,2020-02-03,184.40,183.90,185.60,180.30,182.20,181.80,182.39,7678833,14005.19,39146,3409110,44.40
INDHOTEL,EQ,2020-02-03,138.70,138.75,141.65,137.55,140.30,140.85,140.62,602454,847.16,6361,483811,80.31
INDIGO,EQ,2020-02-03,1358.15,1366.55,1401.70,1349.30,1389.05,1391.80,1378.31,1155885,15931.71,32800,488483,42.26
LT,EQ,2020-02-03,1287.40,1290.00,1303.90,1272.00,1287.05,1286.65,1286.44,5767353,74193.34,248556,3051281,52.91
MANAPPURAM,EQ,2020-02-03,184.20,185.30,187.60,182.10,183.85,184.10,184.86,3074054,5682.72,21402,871712,28.36
MARUTI,EQ,2020-02-03,6812.65,6780.00,7044.85,6780.00,7010.00,7011.30,6946.13,1010531,70192.76,115802,280991,27.81
PGEL,EQ,2020-02-03,67.20,67.00,67.00,63.85,64.40,64.15,64.50,62655,40.41,221,57881,92.38
SBIN,EQ,2020-02-03,302.60,303.00,306.85,295.35,298.50,298.10,300.62,56060158,168529.47,340547,11049264,19.71
SBIN,N2,2020-02-03,11211.03,11330.00,11360.00,11300.00,11350.00,11350.00,11322.36,118,13.36,17,113,95.76
SBIN,N5,2020-02-03,11463.16,11463.16,11491.00,11463.16,11476.00,11483.52,11480.49,467,53.61,69,383,82.01
SBIN,N6,2020-02-03,11220.00,11222.00,11222.00,11222.00,11222.00,11222.00,11222.00,1,0.11,1,1,100.00
SUZLON,EQ,2020-02-03,2.45,2.50,2.50,2.40,2.40,2.40,2.42,6310492,152.83,18360,3820788,60.55
TRENT,EQ,2020-02-03,574.65,580.10,596.75,579.85,594.00,594.05,592.80,336150,1992.70,13271,204292,60.77
