symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2020-02-14,1268.65,1268.85,1280.00,1229.35,1230.00,1233.10,1244.36,56198,699.31,4186,28006,49.83
ADANIPORTS,EQ,2020-02-14,369.10,370.30,372.00,366.00,366.10,366.85,368.82,1012713,3735.09,18539,224958,22.21
BEL,EQ,2020-02-14,85.20,85.25,85.75,82.65,83.00,83.05,84.07,9548923,8027.39,27332,4465665,46.77
BOSCHLTD,EQ,2020-02-14,14682.95,14700.95,14770.00,14530.00,14574.35,14615.10,14653.23,12034,1763.37,3407,5355,44.50
CUMMINSIND,EQ,2020-02-14,549.05,547.00,552.20,535.45,536.90,536.95,543.36,332513,1806.74,8537,124120,37.33
DIXON,EQ,2020-02-14,4692.65,4719.50,4743.00,4437.70,4495.15,4489.70,4595.11,64059,2943.58,14139,34868,54.43
DLF,EQ,2020-02-14,231.35,232.40,234.45,224.45,226.20,226.20,229.89,6757171,15534.00,51765,492947,7.30
DMART,EQ,2020-02-14,2544.15,2440.00,2499.00,2373.00,2380.20,2408.35,2434.07,4717819,114834.92,180133,1695144,35.93
HAL,EQ,2020-02-14,761.80,765.00,765.00,745.10,750.00,748.75,754.76,15168,114.48,1431,8348,55.04
HINDALCO,EQ,2020-02-14,195.25,195.50,197.00,193.45,193.75,194.00,195.39,3798528,7421.77,27239,748264,19.70
INDHOTEL,EQ,2020-02-14,134.20,133.90,135.00,132.90,134.40,134.05,134.08,789618,1058.71,13329,472429,59.83
INDIGO,EQ,2020-02-14,1444.40,1434.80,1464.80,1429.70,1438.30,1439.10,1446.54,822170,11892.99,31312,228723,27.82
LT,EQ,2020-02-14,1292.25,1295.00,1304.95,1290.60,1293.20,1295.15,1297.12,1780119,23090.29,79043,993513,55.81
MANAPPURAM,EQ,2020-02-14,164.10,165.05,165.30,160.30,160.75,160.75,162.25,4591788,7450.09,30235,2130800,46.40
MARUTI,EQ,2020-02-14,7005.05,7000.05,7088.95,6901.00,6915.00,6913.80,6988.30,614859,42968.19,57126,179738,29.23
PGEL,EQ,2020-02-14,64.35,64.70,67.10,63.25,64.45,64.40,65.57,76136,49.93,523,50748,66.65
SBIN,EQ,2020-02-14,327.45,328.10,331.90,318.55,319.90,319.40,324.61,48205947,156482.52,260920,7368129,15.28
SBIN,N2,2020-02-14,11320.00,11326.00,11358.00,11325.00,11356.00,11357.09,11334.99,103,11.68,21,103,100.00
SBIN,N5,2020-02-14,11625.00,11620.00,11647.60,11620.00,11646.00,11645.21,11642.39,149,17.35,39,134,89.93
SBIN,N6,2020-02-14,11417.50,11300.00,11332.00,11300.00,11332.00,11325.75,11322.67,12,1.36,6,12,100.00
SUZLON,EQ,2020-02-14,2.30,2.35,2.50,2.25,2.30,2.30,2.39,10651017,254.14,8822,4403619,41.34
TRENT,EQ,2020-02-14,734.40,736.60,764.00,712.60,757.00,758.30,749.48,1068329,8006.90,56564,325133,30.43
