symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2008-02-13,228026,107362,47.08
BEL,EQ,2008-02-13,34771,22314,64.17
CUMMINSIND,EQ,2008-02-13,83279,62051,74.51
DLF,EQ,2008-02-13,2878762,1592917,55.33
HINDALCO,EQ,2008-02-13,954472,304202,31.87
INDHOTEL,EQ,2008-02-13,1827679,1270384,69.51
LT,EQ,2008-02-13,603267,239225,39.65
MARUTI,EQ,2008-02-13,394845,250157,63.36
SBIN,EQ,2008-02-13,552618,147212,26.64
SUZLON,EQ,2008-02-13,2471516,1370327,55.44
TRENT,EQ,2008-02-13,3115,2706,86.87
