symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2008-02-11,360377,235294,65.29
BEL,EQ,2008-02-11,61788,44827,72.55
CUMMINSIND,EQ,2008-02-11,25929,20787,80.17
DLF,EQ,2008-02-11,4576322,2838960,62.04
HINDALCO,EQ,2008-02-11,3417583,1863659,54.53
INDHOTEL,EQ,2008-02-11,1869578,1232424,65.92
LT,EQ,2008-02-11,1294784,764142,59.02
MARUTI,EQ,2008-02-11,467655,281800,60.26
SBIN,EQ,2008-02-11,865648,366412,42.33
SUZLON,EQ,2008-02-11,1899706,1125220,59.23
TRENT,EQ,2008-02-11,13060,11670,89.36
TRENT,N1,2008-02-11,13,13,100.00
