symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-06-14,110612,31448,28.43
ADANIPORTS,EQ,2019-06-14,2745328,1204654,43.88
BEL,EQ,2019-06-14,8314536,3114746,37.46
BOSCHLTD,EQ,2019-06-14,5423,2663,49.11
CUMMINSIND,EQ,2019-06-14,354599,115984,32.71
DIXON,EQ,2019-06-14,1611,1032,64.06
DLF,EQ,2019-06-14,11855210,2335812,19.70
DMART,EQ,2019-06-14,577550,259770,44.98
HAL,EQ,2019-06-14,4778,3111,65.11
HINDALCO,EQ,2019-06-14,3624064,1016083,28.04
INDHOTEL,EQ,2019-06-14,447676,302886,67.66
INDIGO,EQ,2019-06-14,635071,118486,18.66
LT,EQ,2019-06-14,1854211,881273,47.53
MANAPPURAM,EQ,2019-06-14,6313676,992271,15.72
MARUTI,EQ,2019-06-14,449930,122815,27.30
PGEL,EQ,2019-06-14,29062,15096,51.94
SBIN,EQ,2019-06-14,10347594,2100690,20.30
SBIN,N2,2019-06-14,141,136,96.45
SBIN,N5,2019-06-14,213,198,92.96
SUZLON,EQ,2019-06-14,29544112,13745397,46.52
TRENT,EQ,2019-06-14,52861,15650,29.61
