symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-06-13,221283,115866,52.36
ADANIPORTS,EQ,2019-06-13,2925612,1512951,51.71
BEL,EQ,2019-06-13,6176455,1270413,20.57
BOSCHLTD,EQ,2019-06-13,9519,4264,44.79
CUMMINSIND,EQ,2019-06-13,381810,207762,54.42
DIXON,EQ,2019-06-13,2959,1371,46.33
DLF,EQ,2019-06-13,8810333,2062243,23.41
DMART,EQ,2019-06-13,275410,122582,44.51
HAL,EQ,2019-06-13,6761,3836,56.74
HINDALCO,EQ,2019-06-13,4654391,1503669,32.31
INDHOTEL,EQ,2019-06-13,907904,702654,77.39
INDIGO,EQ,2019-06-13,1966191,169523,8.62
LT,EQ,2019-06-13,1828211,879126,48.09
MANAPPURAM,EQ,2019-06-13,2754342,573284,20.81
MARUTI,EQ,2019-06-13,561159,236670,42.18
PGEL,EQ,2019-06-13,27595,15177,55.00
SBIN,EQ,2019-06-13,15509948,2882563,18.59
SBIN,N2,2019-06-13,28,28,100.00
SBIN,N5,2019-06-13,151,146,96.69
SUZLON,EQ,2019-06-13,29048688,8456739,29.11
TRENT,EQ,2019-06-13,159624,97544,61.11
