symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-06-18,57627,13144,22.81
ADANIPORTS,EQ,2019-06-18,3557405,1786201,50.21
BEL,EQ,2019-06-18,8056237,3293701,40.88
BOSCHLTD,EQ,2019-06-18,11167,4136,37.04
CUMMINSIND,EQ,2019-06-18,324282,140227,43.24
DIXON,EQ,2019-06-18,3878,2150,55.44
DLF,EQ,2019-06-18,9718096,3160606,32.52
DMART,EQ,2019-06-18,619174,313078,50.56
HAL,EQ,2019-06-18,5452,3442,63.13
HINDALCO,EQ,2019-06-18,10140731,3559124,35.10
INDHOTEL,EQ,2019-06-18,501238,313580,62.56
INDIGO,EQ,2019-06-18,1255966,120186,9.57
LT,EQ,2019-06-18,2150066,1196953,55.67
MANAPPURAM,EQ,2019-06-18,4186826,1081677,25.84
MARUTI,EQ,2019-06-18,1097638,392537,35.76
PGEL,EQ,2019-06-18,515039,167717,32.56
SBIN,EQ,2019-06-18,22417120,4812132,21.47
SBIN,N2,2019-06-18,18,18,100.00
SBIN,N5,2019-06-18,110,110,100.00
SUZLON,EQ,2019-06-18,65088175,21255492,32.66
TRENT,EQ,2019-06-18,171082,128742,75.25
