symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-03-18,306134,102550,33.50
ADANIPORTS,EQ,2024-03-18,4858444,1449518,29.84
BEL,EQ,2024-03-18,22999225,11214514,48.76
BOSCHLTD,EQ,2024-03-18,34319,13446,39.18
CUMMINSIND,EQ,2024-03-18,754044,238860,31.68
DIXON,EQ,2024-03-18,232402,72976,31.40
DLF,EQ,2024-03-18,2709444,654680,24.16
DMART,EQ,2024-03-18,230448,124805,54.16
HAL,EQ,2024-03-18,1967550,566718,28.80
HINDALCO,EQ,2024-03-18,4282437,2419037,56.49
INDHOTEL,EQ,2024-03-18,3707336,1139621,30.74
INDIGO,EQ,2024-03-18,890781,483329,54.26
LT,EQ,2024-03-18,1354787,895552,66.10
MANAPPURAM,EQ,2024-03-18,3811180,1739840,45.65
MARUTI,EQ,2024-03-18,311049,182763,58.76
PAYTM,EQ,2024-03-18,7280856,3379519,46.42
PGEL,EQ,2024-03-18,141929,47171,33.24
SBIN,EQ,2024-03-18,18145126,8284860,45.66
TRENT,EQ,2024-03-18,328538,132712,40.39
