symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-03-19,245880,105026,42.71
ADANIPORTS,EQ,2024-03-19,2311324,859132,37.17
BEL,EQ,2024-03-19,27819341,12294605,44.19
BOSCHLTD,EQ,2024-03-19,28685,11679,40.71
CUMMINSIND,EQ,2024-03-19,431587,264566,61.30
DIXON,EQ,2024-03-19,193387,77282,39.96
DLF,EQ,2024-03-19,4696393,2081579,44.32
DMART,EQ,2024-03-19,451330,293312,64.99
HAL,EQ,2024-03-19,1666528,620742,37.25
HINDALCO,EQ,2024-03-19,7119131,3704713,52.04
INDHOTEL,EQ,2024-03-19,1992559,1068280,53.61
INDIGO,EQ,2024-03-19,3389294,1469429,43.36
LT,EQ,2024-03-19,1447405,972272,67.17
MANAPPURAM,EQ,2024-03-19,2745241,1026594,37.40
MARUTI,EQ,2024-03-19,409259,250597,61.23
PAYTM,EQ,2024-03-19,8749001,5294469,60.52
PGEL,EQ,2024-03-19,113419,55148,48.62
SBIN,EQ,2024-03-19,15205043,6887268,45.30
TRENT,EQ,2024-03-19,489357,244944,50.05
