symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2013-11-27,195638,41359,21.14
ADANIPORTS,EQ,2013-11-27,1401835,725164,51.73
BEL,EQ,2013-11-27,2969,2454,82.65
BOSCHLTD,EQ,2013-11-27,17772,17579,98.91
CUMMINSIND,EQ,2013-11-27,150758,127729,84.72
DLF,EQ,2013-11-27,4740374,526703,11.11
HINDALCO,EQ,2013-11-27,6496457,2068999,31.85
INDHOTEL,EQ,2013-11-27,217357,150456,69.22
LT,EQ,2013-11-27,1832707,844368,46.07
MANAPPURAM,EQ,2013-11-27,970394,569881,58.73
MARUTI,EQ,2013-11-27,571218,342937,60.04
PGEL,EQ,2013-11-27,1928,310,16.08
SBIN,EQ,2013-11-27,1369101,194419,14.20
SBIN,N1,2013-11-27,38,38,100.00
SBIN,N2,2013-11-27,151,151,100.00
SBIN,N3,2013-11-27,179,179,100.00
SBIN,N4,2013-11-27,20,20,100.00
SBIN,N5,2013-11-27,379,368,97.10
SBIN,N6,2013-11-27,8,8,100.00
SUZLON,EQ,2013-11-27,5598233,1617653,28.90
TRENT,EQ,2013-11-27,4189,2686,64.12
