symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-11-11,3155.85,3166.85,-0.0035,0.0214,0.0213,0.4069
ADANIPORTS,2022-11-11,894.50,893.45,0.0012,0.0230,0.0229,0.4375
BEL,2022-11-11,107.30,106.65,0.0061,0.0217,0.0216,0.4127
BOSCHLTD,2022-11-11,16768.20,16813.30,-0.0027,0.0189,0.0189,0.3611
CUMMINSIND,2022-11-11,1347.85,1340.80,0.0052,0.0182,0.0182,0.3477
DIXON,2022-11-11,4537.50,4505.85,0.0070,0.0240,0.0240,0.4585
DLF,2022-11-11,400.55,391.15,0.0237,0.0251,0.0251,0.4795
DMART,2022-11-11,4128.25,4138.90,-0.0026,0.0198,0.0198,0.3783
HAL,2022-11-11,2479.10,2431.10,0.0196,0.0222,0.0222,0.4241
HINDALCO,2022-11-11,429.85,415.10,0.0349,0.0267,0.0267,0.5101
INDHOTEL,2022-11-11,315.35,338.70,-0.0714,0.0239,0.0243,0.4643
INDIGO,2022-11-11,1766.10,1710.40,0.0320,0.0231,0.0232,0.4432
LT,2022-11-11,2011.10,1977.65,0.0168,0.0165,0.0165,0.3152
MANAPPURAM,2022-11-11,108.80,106.00,0.0261,0.0254,0.0254,0.4853
MARUTI,2022-11-11,9087.55,9096.05,-0.0009,0.0184,0.0184,0.3515
PAYTM,2022-11-11,632.00,626.90,0.0081,0.0275,0.0274,0.5235
PGEL,2022-11-11,996.35,988.75,0.0077,0.0338,0.0337,0.6438
SBIN,2022-11-11,601.30,605.75,-0.0074,0.0186,0.0186,0.3554
SUZLON,2022-11-11,8.20,8.30,-0.0121,0.0407,0.0406,0.7757
TRENT,2022-11-11,1419.05,1470.85,-0.0359,0.0223,0.0224,0.4280
