,13-JUN-2013
The Nifty witnessed an intraday movement of about 46.75 points.The closing index was 1.06 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 9998.73
, Traded Quantity (in Lakhs), 5663.61
, Number of Trades, 5589624
, Total Market Capitalisation (Rs. Crores), 6194874.03

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,      5760.20,      5709.35,      5729.85,      5683.10,      5699.10,-61.1
,CNX IT,      6438.60,      6427.60,      6427.60,      6316.35,      6334.60,-104
,CNX Nifty Junior,     11718.60,     11606.05,     11686.80,     11508.30,     11534.30,-184.3
,BANK Nifty,     11814.85,     11693.90,     11793.30,     11656.90,     11686.75,-128.1
,CNX Midcap,      7530.65,      7473.25,      7481.70,      7371.35,      7386.85,-143.8
,CNX 500,      4502.20,      4464.05,      4478.05,      4441.75,      4447.40,-54.8
,CNX 100,      5680.25,      5629.40,      5652.30,      5605.30,      5615.60,-64.65
,Nifty Midcap 50,      1950.25,      1927.95,      1936.05,      1899.80,      1904.40,-45.85
,CNX Realty,       202.80,       200.80,       202.50,       197.60,       198.15,-4.65
,CNX Infra,      2247.80,      2225.00,      2254.85,      2221.20,      2236.55,-11.25
,CNX Energy,      7599.40,      7533.10,      7581.45,      7512.10,      7551.90,-47.5
,CNX FMCG,     17066.90,     16948.70,     16994.00,     16783.70,     16872.20,-194.7
,CNX MNC,      5694.10,      5662.80,      5677.60,      5638.60,      5644.45,-49.65
,CNX Pharma,      6731.50,      6637.10,      6700.50,      6586.85,      6607.30,-124.2
,CNX PSE,      2713.25,      2692.20,      2701.85,      2658.75,      2666.05,-47.2
,CNX PSU Bank,      2971.60,      2931.65,      2972.40,      2922.15,      2940.00,-31.6
,CNX Service,      6941.15,      6877.40,      6918.00,      6856.70,      6864.65,-76.5
,India VIX,        18.85,        18.85,        19.77,        17.76,        19.44,.59
,CNX AUTO,      4535.45,      4504.90,      4504.90,      4399.10,      4419.35,-116.1
,CNX Metal,      1991.90,      1973.05,      2004.55,      1965.85,      1971.20,-20.7
,CNX Media,      1624.10,      1608.20,      1635.20,      1577.45,      1594.35,-29.75
,CNX Smallcap,      3013.45,      2986.15,      2988.10,      2957.75,      2960.60,-52.85
,CNX 200,      2899.30,      2873.75,      2884.10,      2859.95,      2863.85,-35.45
,CNX Dividend Oppt,      1649.15,      1633.85,      1637.75,      1621.20,      1623.75,-25.4
,CNX Commodities,      2121.70,      2100.60,      2111.05,      2096.45,      2099.80,-21.9
,CNX Consumption,      2330.25,      2311.85,      2325.95,      2303.80,      2309.95,-20.3
,CNX Finance,      4849.90,      4793.30,      4829.90,      4784.60,      4795.70,-54.2
,Nifty Dividend,        31.26,        36.91,        36.91,        36.91,        36.91,5.65

,ADVANCES,349
,DECLINES,1010
,UNCHANGED,84

,Total securities that have hit their price bands today,138

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,HDFC,EQ,       820.75,       812.20,-1.04,451.99
,SBIN,EQ,      2006.05,      2018.80,0.64,425.51
,TATACOFFEE,EQ,      1100.60,      1026.45,-6.74,340.48
,SUNPHARMA,EQ,       980.70,       949.40,-3.19,319.36
,MCDOWELL-N,EQ,      2376.85,      2333.30,-1.83,294.62
,ICICIBANK,EQ,      1081.25,      1068.85,-1.15,286.15
,APOLLOTYRE,EQ,        91.95,        68.55,-25.45,271.75
,ITC,EQ,       331.00,       327.00,-1.21,268.6
,TITAN,EQ,       204.55,       213.75,4.5,257.03
,AXISBANK,EQ,      1274.45,      1270.65,-0.3,237.67
,TCS,EQ,      1468.10,      1445.65,-1.53,228.34
,TATAMOTORS,EQ,       293.55,       282.95,-3.61,222.5
,RELIANCE,EQ,       790.80,       789.80,-0.13,175.03
,TATASTEEL,EQ,       273.75,       266.15,-2.78,169.05
,JINDALSTEL,EQ,       235.55,       236.80,0.53,168.68
,LT,EQ,      1396.60,      1393.75,-0.2,154.68
,RCOM,EQ,       106.70,       105.50,-1.12,149.08
,JETAIRWAYS,EQ,       406.50,       430.70,5.95,146.13
,SUNTV,EQ,       399.95,       349.00,-12.74,145.46
,JPASSOCIAT,EQ,        62.55,        60.80,-2.8,137.52
,DLF,EQ,       189.95,       186.75,-1.68,135.2
,BHARTIARTL,EQ,       277.75,       287.70,3.58,131.7
,INFY,EQ,      2421.35,      2379.90,-1.71,124.19
,HCLTECH,EQ,       763.65,       757.55,-0.8,121.44
,HDFCBANK,EQ,       663.95,       655.10,-1.33,117.32

,Top Five CNX Nifty Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HINDALCO,EQ,        96.80,        92.30,4.88
,BHARTIARTL,EQ,       287.70,       277.75,3.58
,SBIN,EQ,      2018.80,      2006.05,.64
,JINDALSTEL,EQ,       236.80,       235.55,.53
,AMBUJACEM,EQ,       175.05,       174.30,.43

,Top Five CNX Nifty Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,NMDC,EQ,       107.00,       112.40,-4.8
,PNB,EQ,       721.80,       754.25,-4.3
,BANKBARODA,EQ,       625.05,       651.75,-4.1
,TATAMOTORS,EQ,       282.95,       293.55,-3.61
,SESAGOA,EQ,       139.65,       144.35,-3.26

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        30.50,                   512400.25,16762
,3IINFOTECH,EQ,         5.05,                  2489085.45,481289
,3MINDIA,EQ,      3511.30,                   150102.15,43
,A2ZMES,BE,        13.70,                   663446.05,48008
,AANJANEYA,EQ,        50.90,                  1769936.65,35186
,AARTIDRUGS,EQ,       210.75,                  1018515.65,4827
,AARTIIND,EQ,        85.85,                  4644540.80,53863
,AARVEEDEN,EQ,        36.90,                    31138.70,834
,ABAN,EQ,       268.50,                 50468910.40,187346
,ABB,EQ,       590.15,                 16119536.00,27084
,ABBOTINDIA,EQ,      1440.45,                  1236522.80,862
,ABCIL,EQ,        77.30,                   287013.80,3710
,ABGSHIP,EQ,       299.30,                 10105784.05,34008
,ACCELYA,EQ,       443.85,                  1397646.15,3144
,ACE,EQ,        12.00,                  1389570.55,117113
,ACROPETAL,EQ,         5.05,                    57034.90,11329
,ADANIPOWER,EQ,        47.80,                197193865.50,4013737
,ADFFOODS,EQ,        44.20,                   175542.40,4000
,ADHUNIK,EQ,        23.30,                  1141878.75,49546
,ADORWELD,EQ,       119.15,                   345801.80,2875
,ADSL,BE,         8.70,                    62445.30,7179
,ADVANIHOTR,EQ,        28.70,                     5022.50,175
,ADVANTA,EQ,       824.40,                  2438043.70,2944
,AEGISCHEM,EQ,       133.00,                   533246.95,4018
,AFL,EQ,        23.15,                   133460.70,5818
,AFTEK,EQ,         4.70,                   514170.10,107947
,AGCNET,EQ,        53.00,                   293479.65,5430
,AGRODUTCH,EQ,         2.10,                    59189.65,25784
,AHLEAST,EQ,       155.00,                     1085.00,7
,AHLUCONT,BE,        29.90,                   348257.90,11683
,AHLWEST,EQ,       109.50,                   211292.30,1926
,AHMEDFORGE,EQ,       103.40,                  2215885.50,21655
,AIAENG,EQ,       332.55,                  2698368.90,7914
,AIL,EQ,       339.30,                  1474976.40,4338
,AJANTPHARM,EQ,       786.60,                 35830748.55,44276
,AJMERA,EQ,        86.30,                   274847.50,3205
,AKSHOPTFBR,EQ,        16.40,                  2080935.05,127450
,AKZOINDIA,EQ,      1120.90,                 41275241.40,36975
,ALBK,EQ,       110.05,                152880864.40,1391678
,ALCHEM,EQ,        34.45,                   195851.50,5679
,ALEMBICLTD,EQ,        19.95,                   371435.20,18728
,ALKALI,EQ,        19.25,                    71022.95,3663
,ALKYLAMINE,EQ,       140.00,                     6650.35,47
,ALLCARGO,EQ,        98.60,                   252914.90,2539
,ALOKTEXT,EQ,         7.50,                 91283376.60,12221560
,ALPA,EQ,         5.10,                      510.00,100
,ALPHAGEO,EQ,        23.35,                    42071.45,1715
,ALPSINDUS,BE,         1.65,                     3837.90,2326
,ALSTOMT&D,EQ,       154.35,                  1085170.10,7070
,AMAR,EQ,         6.95,                   294113.55,42192
,AMARAJABAT,EQ,       247.40,                 48009797.00,193195
,AMBIKCO,EQ,       208.00,                    94358.15,451
,AMDIND,EQ,        10.20,                    13230.10,1301
,AMRUTANJAN,EQ,       129.50,                  3313307.90,25719
,AMTEKAUTO,EQ,        77.85,                 23838369.35,305392
,AMTEKINDIA,EQ,        86.15,                 22562012.95,259778
,ANANTRAJ,EQ,        54.10,                 36732733.50,664130
,ANDHRABANK,EQ,        84.75,                 65306555.30,767522
,ANDHRACEMT,EQ,         6.35,                   135679.55,20972
,ANDHRSUGAR,EQ,       125.20,                   219226.50,1746
,ANIKINDS,EQ,        20.65,                    82913.75,3823
,ANKITMETAL,EQ,         9.45,                    69851.90,7102
,ANKURDRUGS,EQ,         5.90,                    11714.80,2030
,ANSALAPI,EQ,        18.80,                  1445106.50,76538
,ANSALHSG,EQ,        16.75,                   116915.75,7008
,ANTGRAPHIC,EQ,          .20,                     1127.15,6762
,APARINDS,EQ,       113.15,                   517824.40,4551
,APCOTEXIND,EQ,       248.50,                   310658.00,1256
,APLAPOLLO,EQ,       162.40,                   327247.90,1979
