symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-09-18,40803,14647,35.90
ADANIPORTS,EQ,2012-09-18,2158032,1280005,59.31
BEL,EQ,2012-09-18,37950,29897,78.78
BOSCHLTD,EQ,2012-09-18,2375,2129,89.64
CUMMINSIND,EQ,2012-09-18,607205,232296,38.26
DLF,EQ,2012-09-18,6949400,2116569,30.46
HINDALCO,EQ,2012-09-18,8128794,4409883,54.25
INDHOTEL,EQ,2012-09-18,455656,266707,58.53
LT,EQ,2012-09-18,1620521,700793,43.24
MANAPPURAM,EQ,2012-09-18,1783194,843665,47.31
MARUTI,EQ,2012-09-18,640871,373727,58.32
PGEL,EQ,2012-09-18,6576,3021,45.94
SBIN,EQ,2012-09-18,4435408,1561354,35.20
SBIN,N1,2012-09-18,1,1,100.00
SBIN,N3,2012-09-18,96,86,89.58
SBIN,N5,2012-09-18,90,88,97.78
SBIN,N6,2012-09-18,3,1,33.33
SUZLON,EQ,2012-09-18,13910685,3878359,27.88
TRENT,EQ,2012-09-18,16090,10230,63.58
