symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-06-04,1346607,541943,40.25
ADANIPORTS,EQ,2024-06-04,52109624,19371505,37.17
BEL,EQ,2024-06-04,268052657,114584485,42.75
BOSCHLTD,EQ,2024-06-04,72953,23862,32.71
CUMMINSIND,EQ,2024-06-04,1891496,908613,48.04
DIXON,EQ,2024-06-04,838141,267040,31.86
DLF,EQ,2024-06-04,12437434,5462423,43.92
DMART,EQ,2024-06-04,1093378,460820,42.15
HAL,EQ,2024-06-04,15486676,5363800,34.63
HINDALCO,EQ,2024-06-04,24250212,12816579,52.85
INDHOTEL,EQ,2024-06-04,7888936,3810146,48.30
INDIGO,EQ,2024-06-04,1977245,910740,46.06
LT,EQ,2024-06-04,9920882,5614725,56.60
MANAPPURAM,EQ,2024-06-04,15887533,6646282,41.83
MARUTI,EQ,2024-06-04,825928,443743,53.73
PAYTM,EQ,2024-06-04,3491325,2065333,59.16
PGEL,EQ,2024-06-04,310902,159604,51.34
SBIN,EQ,2024-06-04,122381193,50909322,41.60
TRENT,EQ,2024-06-04,1175204,497947,42.37
