symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-06-26,336425,145176,43.15
ADANIPORTS,EQ,2024-06-26,3217949,1455167,45.22
BEL,EQ,2024-06-26,24238007,11065431,45.65
BOSCHLTD,EQ,2024-06-26,35727,10887,30.47
CUMMINSIND,EQ,2024-06-26,520613,291559,56.00
DIXON,EQ,2024-06-26,340002,146158,42.99
DLF,EQ,2024-06-26,4869959,2998522,61.57
DMART,EQ,2024-06-26,546313,301616,55.21
HAL,EQ,2024-06-26,2351908,822641,34.98
HINDALCO,EQ,2024-06-26,6069407,3110396,51.25
INDHOTEL,EQ,2024-06-26,4402142,3043107,69.13
INDIGO,EQ,2024-06-26,792643,513908,64.83
LT,EQ,2024-06-26,2480187,1820682,73.41
MANAPPURAM,EQ,2024-06-26,10180463,2576634,25.31
MARUTI,EQ,2024-06-26,447931,257820,57.56
PAYTM,EQ,2024-06-26,1504820,829009,55.09
PGEL,EQ,2024-06-26,139931,64441,46.05
SBIN,EQ,2024-06-26,16281760,5908154,36.29
SUZLON,EQ,2024-06-26,52438770,33437000,63.76
TRENT,EQ,2024-06-26,578724,347573,60.06
