symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-09-29,291653,137951,47.30
ADANIPORTS,EQ,2022-09-29,7476709,1467633,19.63
BEL,EQ,2022-09-29,74476855,50962179,68.43
BOSCHLTD,EQ,2022-09-29,57959,27474,47.40
CUMMINSIND,EQ,2022-09-29,484280,226866,46.85
DIXON,EQ,2022-09-29,168520,57410,34.07
DLF,EQ,2022-09-29,5905469,2178918,36.90
DMART,EQ,2022-09-29,518364,301069,58.08
HAL,EQ,2022-09-29,1781183,1102654,61.91
HINDALCO,EQ,2022-09-29,14020084,3760001,26.82
INDHOTEL,EQ,2022-09-29,4592766,2015694,43.89
INDIGO,EQ,2022-09-29,370229,179161,48.39
LT,EQ,2022-09-29,2377718,1536254,64.61
MANAPPURAM,EQ,2022-09-29,5331532,2026213,38.00
MARUTI,EQ,2022-09-29,817007,473382,57.94
PAYTM,EQ,2022-09-29,649589,215978,33.25
PGEL,EQ,2022-09-29,16601,12086,72.80
SBIN,EQ,2022-09-29,17310168,8111849,46.86
SUZLON,EQ,2022-09-29,154828208,24958921,16.12
TRENT,EQ,2022-09-29,513074,286421,55.82
