symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2019-01-16,1283.7,1300,1280.55,1287.45,1290,1293.2,53823,69492871.1,4613,INE117A01022
ADANIPORTS,EQ,2019-01-16,385.3,390.7,379.2,389.3,389.65,385.15,2847403,1094002924.1,39728,INE742F01042
BEL,EQ,2019-01-16,90.5,91.25,88.4,88.9,88.7,90.2,5854118,527048868.95,32772,INE263A01024
BOSCHLTD,EQ,2019-01-16,19206.5,19299.9,19051.05,19089.4,19061,19130.05,6336,121235839.7,2493,INE323A01026
CUMMINSIND,EQ,2019-01-16,880,884.2,839.4,841.7,841.5,877.7,858199,734733417.4,24814,INE298A01020
DIXON,EQ,2019-01-16,2168.5,2215,2166.75,2202.75,2209.9,2166.9,19000,41635173.35,3593,INE935N01012
DLF,EQ,2019-01-16,185.6,187.75,182.5,182.95,183.3,185.95,4131732,762835193.2,27697,INE271C01023
DMART,EQ,2019-01-16,1395,1407,1382.25,1393.25,1389.85,1390,771654,1074469907.55,33789,INE192R01011
HAL,EQ,2019-01-16,773.8,784,771,775,775,772.8,143705,111395276.5,6868,INE066F01012
HINDALCO,EQ,2019-01-16,209.8,210.5,206.55,208.4,208.2,208.5,8209760,1711024430.7,55712,INE038A01020
INDHOTEL,EQ,2019-01-16,139.3,140.5,136.4,139.8,140,138.95,487865,67598908.1,7274,INE053A01029
INDIGO,EQ,2019-01-16,1081.7,1146,1074.75,1136.55,1138,1082.95,1683696,1890990763.55,49620,INE646L01027
LT,EQ,2019-01-16,1342.9,1361.5,1336,1342.15,1344.15,1340.9,2454470,3310844333.75,104816,INE018A01030
MANAPPURAM,EQ,2019-01-16,99.05,99.15,97.2,97.7,97.4,98.65,1132723,111212517.55,6020,INE522D01027
MARUTI,EQ,2019-01-16,7349.5,7384,7291.1,7310.25,7304.05,7355.15,424769,3113143898.7,52831,INE585B01010
PGEL,EQ,2019-01-16,111,111,105.25,105.85,105.9,108.35,70150,7589834.95,1153,INE457L01011
SBIN,EQ,2019-01-16,303,306.65,302.1,303.15,303,301.65,12111480,3687969244.3,78064,INE062A01020
SUZLON,EQ,2019-01-16,5.3,5.4,5.25,5.3,5.3,5.3,17125160,91127646.2,28951,INE040H01021
TRENT,EQ,2019-01-16,355,356,349,353.8,350.5,356.85,42431,14958026.3,1413,INE849A01020
