symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2019-01-11,1305,1358,1304.95,1345.6,1348,1300.6,161056,214827531.25,8415,INE117A01022
ADANIPORTS,EQ,2019-01-11,380.3,381,375.1,377.15,375.6,380.25,1829555,690694640.7,19532,INE742F01042
BEL,EQ,2019-01-11,92.6,92.9,91.75,92.05,92,92.4,7395234,681325968.95,35985,INE263A01024
BOSCHLTD,EQ,2019-01-11,19603.1,19700,19450,19517.8,19500,19704,11700,228505585.55,4285,INE323A01026
CUMMINSIND,EQ,2019-01-11,850.05,860.7,840.15,843.4,840.9,854.75,300970,255505938.85,8335,INE298A01020
DIXON,EQ,2019-01-11,2060,2094,2046.05,2061.95,2075,2077.6,2980,6146471.25,687,INE935N01012
DLF,EQ,2019-01-11,182.5,183.6,179,182.15,182.3,183.55,4565679,827213428.35,35670,INE271C01023
DMART,EQ,2019-01-11,1593.4,1597.8,1552,1571.65,1552.5,1587.8,614262,968211740.65,28796,INE192R01011
HAL,EQ,2019-01-11,780,782.15,773.25,775.8,775,775.85,59449,46361226.5,2022,INE066F01012
HINDALCO,EQ,2019-01-11,204,207.95,204,205.85,205.6,204,13314252,2745859040.65,82997,INE038A01020
INDHOTEL,EQ,2019-01-11,142.25,142.75,139.8,140.55,140.4,141.3,201340,28340646,3347,INE053A01029
INDIGO,EQ,2019-01-11,1095,1095,1054.2,1057.45,1058,1097,1101746,1177625587.95,32746,INE646L01027
LT,EQ,2019-01-11,1393,1393.9,1361.05,1369.6,1370,1392.6,2489197,3409713072.65,89291,INE018A01030
MANAPPURAM,EQ,2019-01-11,98.55,99.5,98,99.1,98.95,98.75,2399163,236911695.25,16256,INE522D01027
MARUTI,EQ,2019-01-11,7382.7,7400,7282,7320.5,7307,7391.6,488399,3580950024.2,52691,INE585B01010
PGEL,EQ,2019-01-11,119.4,120.05,109.1,110.7,110.15,118.45,265991,30335773.5,2778,INE457L01011
SBIN,EQ,2019-01-11,305.4,306.2,300.95,302.75,301.65,305.55,12702551,3856075154.25,113356,INE062A01020
SUZLON,EQ,2019-01-11,5.45,5.45,5.3,5.35,5.35,5.45,16471318,88468121.95,10769,INE040H01021
TRENT,EQ,2019-01-11,354.7,358.9,348.6,355.55,353.2,354.1,315209,111356568.25,3159,INE849A01020
