symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-02-17,5241.90,5263.60,-0.0041,0.0237,0.0237,0.4528
ADANIPORTS,2025-02-17,1082.85,1062.70,0.0188,0.0258,0.0257,0.4910
BEL,2025-02-17,248.50,250.35,-0.0074,0.0233,0.0232,0.4432
BOSCHLTD,2025-02-17,26911.40,27004.45,-0.0035,0.0153,0.0153,0.2923
CUMMINSIND,2025-02-17,2721.45,2734.75,-0.0049,0.0211,0.0211,0.4031
DIXON,2025-02-17,14199.15,14010.35,0.0134,0.0269,0.0269,0.5139
DLF,2025-02-17,674.75,673.30,0.0022,0.0209,0.0209,0.3993
DMART,2025-02-17,3621.55,3682.55,-0.0167,0.0194,0.0194,0.3706
HAL,2025-02-17,3475.80,3513.65,-0.0108,0.0246,0.0246,0.4700
HINDALCO,2025-02-17,610.85,606.20,0.0076,0.0194,0.0194,0.3706
INDHOTEL,2025-02-17,721.65,710.20,0.0160,0.0203,0.0203,0.3878
INDIGO,2025-02-17,4303.00,4223.30,0.0187,0.0186,0.0186,0.3554
LT,2025-02-17,3221.85,3237.65,-0.0049,0.0168,0.0167,0.3191
MANAPPURAM,2025-02-17,193.30,178.20,0.0813,0.0266,0.0272,0.5197
MARUTI,2025-02-17,12762.80,12680.10,0.0065,0.0140,0.0140,0.2675
PAYTM,2025-02-17,733.00,724.05,0.0123,0.0357,0.0356,0.6801
PGEL,2025-02-17,783.05,759.70,0.0303,0.0364,0.0364,0.6954
SBIN,2025-02-17,727.70,722.15,0.0077,0.0166,0.0166,0.3171
SUZLON,2025-02-17,51.42,51.14,0.0055,0.0307,0.0306,0.5846
TRENT,2025-02-17,5096.45,5117.35,-0.0041,0.0239,0.0238,0.4547
