symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-11-14,52260,15381,29.43
BEL,EQ,2011-11-14,1894,1095,57.81
BOSCHLTD,EQ,2011-11-14,2899,2182,75.27
CUMMINSIND,EQ,2011-11-14,341240,268833,78.78
DLF,EQ,2011-11-14,3676761,463226,12.60
HINDALCO,EQ,2011-11-14,7465268,2571370,34.44
INDHOTEL,EQ,2011-11-14,1097691,837659,76.31
LT,EQ,2011-11-14,1377704,667148,48.42
MANAPPURAM,EQ,2011-11-14,1639418,1039367,63.40
MARUTI,EQ,2011-11-14,464462,257085,55.35
PGEL,EQ,2011-11-14,73854,5859,7.93
SBIN,EQ,2011-11-14,2812303,707519,25.16
SBIN,N1,2011-11-14,47,26,55.32
SBIN,N2,2011-11-14,260,259,99.62
SBIN,N3,2011-11-14,85,80,94.12
SBIN,N5,2011-11-14,647,561,86.71
SUZLON,EQ,2011-11-14,11103971,3567710,32.13
TRENT,EQ,2011-11-14,6942,5272,75.94
TRENT,Q2,2011-11-14,1,1,100.00
