symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-11-29,116529,42122,36.15
BEL,EQ,2011-11-29,2229,709,31.81
BOSCHLTD,EQ,2011-11-29,438,200,45.66
CUMMINSIND,EQ,2011-11-29,349182,226026,64.73
DLF,EQ,2011-11-29,4924153,729306,14.81
HINDALCO,EQ,2011-11-29,6936757,2165830,31.22
INDHOTEL,EQ,2011-11-29,866708,316716,36.54
LT,EQ,2011-11-29,1995115,802783,40.24
MANAPPURAM,EQ,2011-11-29,459579,265884,57.85
MARUTI,EQ,2011-11-29,423512,90789,21.44
PGEL,EQ,2011-11-29,21348,17843,83.58
SBIN,EQ,2011-11-29,3015219,670374,22.23
SBIN,N1,2011-11-29,70,0,0.00
SBIN,N2,2011-11-29,90,90,100.00
SBIN,N3,2011-11-29,111,110,99.10
SBIN,N5,2011-11-29,364,350,96.15
SUZLON,EQ,2011-11-29,29216929,4319181,14.78
TRENT,EQ,2011-11-29,29991,10941,36.48
TRENT,Q2,2011-11-29,1,1,100.00
