,19-Aug-2025
The Nifty witnessed an intraday movement of about 138.7 points.The closing index was 0.42 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 87634.99
, Traded Quantity (in Lakhs), 36830.28
, Number of Trades, 31268534
, Total Market Capitalisation (Rs. Crores), 45111668.01

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24876.95,     24891.35,     25012.65,     24873.95,     24980.65,103.7
,NIFTY50 EQL Wgt,     31580.60,     31612.30,     31737.65,     31496.65,     31716.20,135.6
,NIFTY100 EQL Wgt,     32679.75,     32725.20,     32916.10,     32603.00,     32899.10,219.35
,NIFTY100 LowVol30,     20253.35,     20268.70,     20369.20,     20230.65,     20353.30,99.95
,NIFTY Alpha 50,     50806.25,     50962.45,     51185.95,     50604.20,     51147.60,341.35
,NIFTY MIDCAP 150,     21267.05,     21317.55,     21475.85,     21207.25,     21466.85,199.8
,NIFTY SMLCAP 50,      8618.10,      8633.20,      8680.80,      8593.05,      8675.90,57.8
,NIFTY SMLCAP 250,     16878.70,     16920.15,     17014.20,     16856.45,     17006.45,127.75
,NIFTY MIDSML 400,     19695.40,     19742.70,     19875.40,     19650.50,     19867.75,172.35
,NIFTY200 QUALTY30,     20398.95,     20423.75,     20541.20,     20310.90,     20520.85,121.9
,Nifty FinSrv25 50,     28656.05,     28632.90,     28702.20,     28518.45,     28659.00,2.95
,NIFTY AlphaLowVol,     26480.15,     26498.45,     26554.10,     26414.55,     26527.80,47.65
,Nifty200Momentm30,     30663.50,     30677.65,     30714.50,     30511.70,     30685.25,21.75
,Nifty100ESGSecLdr,      4177.50,      4181.70,      4204.55,      4178.05,      4202.10,24.6
,NIFTY100 ESG,      4918.70,      4922.15,      4949.80,      4908.60,      4947.00,28.3
,NIFTY M150 QLTY50,     24134.80,     24201.85,     24346.85,     24038.65,     24324.75,189.95
,NIFTY INDIA MFG,     14422.15,     14449.40,     14552.70,     14404.10,     14542.65,120.5
,Nifty200 Alpha 30,     25035.20,     25090.80,     25157.70,     24870.40,     25135.50,100.3
,NiftyM150Momntm50,     61166.80,     61309.85,     61657.05,     60936.45,     61631.50,464.7
,Nifty IT,     34634.95,     34618.85,     34825.30,     34549.05,     34756.70,121.75
,Nifty Next 50,     67399.60,     67505.15,     67944.75,     67226.65,     67907.45,507.85
,Nifty Bank,     55734.90,     55622.30,     55965.55,     55608.15,     55865.15,130.25
,NIFTY MIDCAP 100,     57113.15,     57250.65,     57697.50,     56923.15,     57664.65,551.5
,Nifty 500,     22931.50,     22959.50,     23077.10,     22908.15,     23066.60,135.1
,Nifty 100,     25492.35,     25511.40,     25627.60,     25478.85,     25613.30,120.95
,Nifty Midcap 50,     16136.95,     16177.45,     16314.15,     16091.90,     16299.35,162.4
,Nifty Realty,       898.45,       900.25,       905.25,       889.65,       904.30,5.85
,Nifty Infra,      9051.25,      9078.75,      9141.25,      9078.75,      9133.00,81.75
,Nifty Energy,     34483.20,     34561.50,     34789.70,     34499.25,     34768.10,284.9
,Nifty FMCG,     55304.25,     55382.10,     55966.40,     55154.70,     55886.65,582.4
,Nifty MNC,     29073.45,     29163.30,     29499.85,     29024.80,     29457.75,384.3
,Nifty Pharma,     22141.15,     22167.10,     22177.45,     22030.55,     22066.75,-74.4
,Nifty PSE,      9547.25,      9565.45,      9574.95,      9500.00,      9562.90,15.65
,Nifty PSU Bank,      7053.80,      7055.75,      7125.55,      7034.75,      7122.85,69.05
,Nifty Serv Sector,     32555.15,     32530.15,     32686.25,     32517.25,     32616.50,61.35
,India VIX,12.3400,12.3400,12.3400,11.7600,11.7900,-0.5500
,Nifty Auto,     25127.20,     25172.50,     25486.30,     25031.20,     25456.70,329.5
,Nifty Metal,      9387.50,      9412.60,      9463.60,      9369.55,      9457.50,70
,Nifty Media,      1649.45,      1656.30,      1674.40,      1653.30,      1671.50,22.05
