,21-Aug-2025
The Nifty witnessed an intraday movement of about 98.75 points.The closing index was 0.13 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 97000.94
, Traded Quantity (in Lakhs), 36834.25
, Number of Trades, 31838998
, Total Market Capitalisation (Rs. Crores), 45288386.19

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     25050.55,     25142.00,     25153.65,     25054.90,     25083.75,33.2
,NIFTY50 EQL Wgt,     31817.30,     31880.45,     31885.15,     31766.95,     31796.25,-21.05
,NIFTY100 EQL Wgt,     33003.65,     33089.20,     33090.45,     32919.75,     32940.45,-63.2
,NIFTY100 LowVol30,     20489.40,     20542.40,     20544.80,     20433.85,     20489.35,-.05
,NIFTY Alpha 50,     51353.65,     51611.55,     51743.65,     51222.95,     51250.90,-102.75
,NIFTY MIDCAP 150,     21566.10,     21633.20,     21661.90,     21467.15,     21476.20,-89.9
,NIFTY SMLCAP 50,      8688.10,      8718.60,      8729.80,      8646.50,      8651.70,-36.4
,NIFTY SMLCAP 250,     17064.50,     17123.40,     17186.80,     17063.95,     17077.70,13.2
,NIFTY MIDSML 400,     19951.10,     20015.60,     20056.90,     19893.60,     19902.65,-48.45
,NIFTY200 QUALTY30,     20744.90,     20791.20,     20792.25,     20663.20,     20677.20,-67.7
,Nifty FinSrv25 50,     28533.15,     28672.75,     28705.10,     28590.45,     28616.25,83.1
,NIFTY AlphaLowVol,     26607.65,     26689.45,     26755.85,     26610.20,     26688.05,80.4
,Nifty200Momentm30,     30695.40,     30802.75,     30853.95,     30671.75,     30696.40,1
,Nifty100ESGSecLdr,      4224.40,      4239.25,      4242.15,      4224.10,      4230.60,6.2
,NIFTY100 ESG,      4978.25,      4994.50,      4994.95,      4971.65,      4975.10,-3.15
,NIFTY M150 QLTY50,     24487.90,     24578.25,     24612.30,     24448.75,     24472.40,-15.5
,NIFTY INDIA MFG,     14522.50,     14559.20,     14599.25,     14515.55,     14530.25,7.75
,Nifty200 Alpha 30,     25234.20,     25297.35,     25351.75,     25158.80,     25180.95,-53.25
,NiftyM150Momntm50,     61987.95,     62232.95,     62301.45,     61658.05,     61717.95,-270
