,29-Aug-2025
The Nifty witnessed an intraday movement of about 167.75 points.The closing index was 0.3 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 90936.81
, Traded Quantity (in Lakhs), 39412.56
, Number of Trades, 31233434
, Total Market Capitalisation (Rs. Crores), 44027517.35

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24500.90,     24466.70,     24572.45,     24404.70,     24426.85,-74.05
,NIFTY50 EQL Wgt,     31133.45,     31122.70,     31242.60,     31034.85,     31096.10,-37.35
,NIFTY100 EQL Wgt,     32100.05,     32108.45,     32237.65,     31947.15,     32034.85,-65.2
,NIFTY100 LowVol30,     20218.95,     20211.65,     20329.15,     20189.50,     20248.80,29.85
,NIFTY Alpha 50,     49460.90,     49461.55,     49596.60,     48996.15,     49066.25,-394.65
,NIFTY MIDCAP 150,     20864.75,     20860.55,     20949.45,     20726.90,     20750.30,-114.45
,NIFTY SMLCAP 50,      8297.55,      8299.05,      8341.70,      8254.65,      8261.55,-36
,NIFTY SMLCAP 250,     16559.65,     16568.10,     16662.30,     16487.70,     16506.15,-53.5
,NIFTY MIDSML 400,     19322.90,     19323.85,     19415.00,     19212.15,     19232.30,-90.6
,NIFTY200 QUALTY30,     20341.75,     20328.90,     20492.50,     20319.30,     20377.05,35.3
,Nifty FinSrv25 50,     27562.10,     27518.60,     27682.00,     27446.85,     27476.35,-85.75
,NIFTY AlphaLowVol,     26105.60,     26078.85,     26239.20,     26064.75,     26119.40,13.8
,Nifty200Momentm30,     29752.70,     29709.30,     29890.80,     29598.35,     29637.30,-115.4
,Nifty100ESGSecLdr,      4129.10,      4122.45,      4137.65,      4105.05,      4109.25,-19.85
,NIFTY100 ESG,      4859.15,      4855.65,      4868.35,      4833.80,      4839.60,-19.55
,NIFTY M150 QLTY50,     23686.75,     23684.05,     23846.00,     23579.35,     23646.20,-40.55
,NIFTY INDIA MFG,     14272.20,     14266.10,     14344.00,     14198.15,     14236.85,-35.35
,Nifty200 Alpha 30,     24523.95,     24493.20,     24631.55,     24344.95,     24381.25,-142.7
,NiftyM150Momntm50,     59768.80,     59714.65,     60019.50,     59291.70,     59410.45,-358.35
,Nifty IT,     35488.75,     35491.60,     35575.20,     35130.35,     35181.25,-307.5
,Nifty Next 50,     65940.30,     65960.75,     66305.95,     65544.85,     65745.75,-194.55
,Nifty Bank,     53820.35,     53660.35,     54086.00,     53606.45,     53655.65,-164.7
,NIFTY MIDCAP 100,     56047.50,     56012.00,     56348.35,     55660.35,     55727.40,-320.1
,Nifty 500,     22541.65,     22524.15,     22624.70,     22443.80,     22462.95,-78.7
,Nifty 100,     25078.50,     25050.80,     25161.10,     24979.80,     25003.05,-75.45
,Nifty Midcap 50,     15817.35,     15800.70,     15908.25,     15696.50,     15714.75,-102.6
,Nifty Realty,       882.50,       878.80,       886.10,       867.95,       870.75,-11.75
,Nifty Infra,      8904.70,      8895.70,      8954.75,      8858.75,      8873.10,-31.6
,Nifty Energy,     33682.85,     33689.95,     33862.80,     33481.85,     33638.65,-44.2
,Nifty FMCG,     55612.95,     55687.25,     56565.00,     55594.45,     56141.85,528.9
,Nifty MNC,     29273.00,     29295.80,     29529.20,     29265.40,     29337.55,64.55
,Nifty Pharma,     21808.35,     21806.35,     21894.60,     21696.90,     21804.05,-4.3
,Nifty PSE,      9222.30,      9212.15,      9259.25,      9168.35,      9202.45,-19.85
,Nifty PSU Bank,      6778.90,      6769.00,      6815.85,      6730.30,      6756.05,-22.85
,Nifty Serv Sector,     31885.05,     31818.80,     31955.65,     31745.00,     31771.35,-113.7
,India VIX,12.1775,12.1775,12.2025,11.5925,11.7525,-0.4250
,Nifty Auto,     25183.50,     25142.60,     25197.50,     24891.75,     24960.85,-222.65
,Nifty Metal,      9210.50,      9226.90,      9238.75,      9132.20,      9154.80,-55.7
,Nifty Media,      1606.35,      1610.25,      1622.25,      1597.70,      1612.00,5.65
,NIFTY SMLCAP 100,     17294.35,     17301.50,     17405.05,     17209.75,     17227.00,-67.35
,Nifty 200,     13622.25,     13608.30,     13671.40,     13562.50,     13575.10,-47.15
,Nifty Div Opps 50,      5822.45,      5823.80,      5849.70,      5801.65,      5814.30,-8.15
,Nifty Commodities,      8610.75,      8608.30,      8635.75,      8560.60,      8571.80,-38.95
,Nifty Consumption,     12063.85,     12053.10,     12105.85,     12013.05,     12059.35,-4.5
,Nifty Fin Service,     25640.30,     25575.40,     25750.50,     25539.75,     25567.70,-72.6
,Nifty50 Div Point,       206.33,       206.33,       206.33,       206.33,       206.33,0
,Nifty100 Liq 15,      6866.05,      6854.55,      6905.30,      6849.30,      6857.55,-8.5
,Nifty CPSE,      6137.55,      6125.90,      6162.25,      6109.10,      6142.00,4.45
,Nifty GrowSect 15,     11724.90,     11713.85,     11733.50,     11618.60,     11634.85,-90.05
,Nifty50 PR 2x Lev,     13188.50,     13149.75,     13263.60,     13083.85,     13106.85,-81.65
,Nifty50 PR 1x Inv,       209.85,       210.20,       210.70,       209.30,       210.55,.7
