,13-Aug-2025
The Nifty witnessed an intraday movement of about 129.3 points.The closing index was 0.54 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 87454.46
, Traded Quantity (in Lakhs), 33168.58
, Number of Trades, 30574858
, Total Market Capitalisation (Rs. Crores), 44230856.95

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24487.40,     24586.20,     24664.55,     24535.25,     24619.35,131.95
,NIFTY50 EQL Wgt,     30863.10,     30966.00,     31181.85,     30966.00,     31127.80,264.7
,NIFTY100 EQL Wgt,     32046.05,     32143.00,     32300.65,     32143.00,     32248.25,202.2
,NIFTY100 LowVol30,     19774.15,     19834.10,     19940.60,     19815.05,     19923.85,149.7
,NIFTY Alpha 50,     49756.75,     50027.65,     50322.95,     50013.25,     50194.00,437.25
,NIFTY MIDCAP 150,     20935.20,     21023.20,     21110.30,     20998.75,     21067.30,132.1
,NIFTY SMLCAP 50,      8473.45,      8506.65,      8545.90,      8504.60,      8530.15,56.7
,NIFTY SMLCAP 250,     16621.20,     16679.20,     16754.40,     16660.85,     16727.90,106.7
,NIFTY MIDSML 400,     19390.50,     19467.10,     19547.60,     19445.25,     19513.55,123.05
,NIFTY200 QUALTY30,     20091.95,     20141.50,     20217.50,     20089.00,     20193.40,101.45
,Nifty FinSrv25 50,     28106.20,     28225.60,     28282.20,     28148.05,     28222.65,116.45
,NIFTY AlphaLowVol,     25934.00,     26021.65,     26180.80,     26016.05,     26153.85,219.85
,Nifty200Momentm30,     29783.60,     29915.60,     30208.05,     29912.40,     30158.90,375.3
,Nifty100ESGSecLdr,      4098.20,      4113.30,      4129.85,      4107.20,      4123.05,24.85
,NIFTY100 ESG,      4827.60,      4841.65,      4861.70,      4836.85,      4854.35,26.75
,NIFTY M150 QLTY50,     23681.35,     23767.95,     23885.50,     23738.80,     23842.40,161.05
,NIFTY INDIA MFG,     14049.00,     14093.70,     14217.80,     14093.70,     14190.95,141.95
,Nifty200 Alpha 30,     24425.60,     24537.45,     24766.30,     24536.50,     24728.05,302.45
,NiftyM150Momntm50,     60061.05,     60376.00,     60633.85,     60315.40,     60456.70,395.65
,Nifty IT,     34674.30,     34756.65,     34842.15,     34552.85,     34692.95,18.65
,Nifty Next 50,     66223.90,     66396.00,     66735.45,     66393.00,     66622.25,398.35
,Nifty Bank,     55043.70,     55340.05,     55340.05,     55026.95,     55181.45,137.75
,NIFTY MIDCAP 100,     56324.85,     56565.20,     56813.05,     56474.80,     56681.50,356.65
,Nifty 500,     22568.60,     22655.15,     22733.80,     22624.45,     22698.10,129.5
,Nifty 100,     25085.40,     25180.45,     25267.15,     25141.15,     25223.25,137.85
,Nifty Midcap 50,     15856.05,     15929.65,     16033.05,     15926.60,     15996.60,140.55
,Nifty Realty,       883.90,       885.40,       893.20,       884.05,       886.05,2.15
,Nifty Infra,      8972.30,      9006.60,      9044.75,      9003.25,      9025.90,53.6
,Nifty Energy,     34741.45,     34872.55,     34944.60,     34636.10,     34739.35,-2.1
,Nifty FMCG,     55034.45,     55135.00,     55229.55,     54771.50,     55010.15,-24.3
,Nifty MNC,     28259.45,     28334.10,     28445.55,     28297.55,     28409.80,150.35
,Nifty Pharma,     21753.50,     21803.45,     22171.05,     21794.30,     22130.30,376.8
,Nifty PSE,      9581.40,      9619.60,      9674.35,      9597.20,      9651.25,69.85
,Nifty PSU Bank,      7026.90,      7042.90,      7068.20,      6997.95,      7017.15,-9.75
,Nifty Serv Sector,     32089.45,     32226.80,     32297.15,     32142.10,     32251.65,162.2
,India VIX,12.2325,12.2325,12.3525,10.7775,12.1400,-0.0925
,Nifty Auto,     23856.60,     23946.25,     24190.05,     23913.35,     24122.65,266.05
,Nifty Metal,      9229.70,      9285.70,      9424.75,      9275.30,      9345.95,116.25
,Nifty Media,      1647.55,      1659.75,      1667.90,      1647.20,      1662.00,14.45
,NIFTY SMLCAP 100,     17498.10,     17562.45,     17638.20,     17539.85,     17613.95,115.85
,Nifty 200,     13636.70,     13689.50,     13737.05,     13669.15,     13713.60,76.9
,Nifty Div Opps 50,      5847.65,      5862.60,      5875.35,      5839.60,      5860.00,12.35
,Nifty Commodities,      8726.10,      8761.05,      8799.35,      8733.55,      8752.50,26.4
,Nifty Consumption,     11747.15,     11772.90,     11865.25,     11772.45,     11844.80,97.65
,Nifty Fin Service,     26135.30,     26282.30,     26287.05,     26142.70,     26238.40,103.1
,Nifty50 Div Point,       193.35,       193.35,       193.35,       193.35,       193.35,0
,Nifty100 Liq 15,      6822.70,      6843.05,      6883.20,      6841.50,      6871.10,48.4
,Nifty CPSE,      6355.95,      6386.30,      6419.00,      6374.00,      6403.25,47.3
,Nifty GrowSect 15,     11277.80,     11318.85,     11437.30,     11312.50,     11419.70,141.9
,Nifty50 PR 2x Lev,     13210.75,     13315.35,     13399.60,     13260.75,     13351.10,140.35
,Nifty50 PR 1x Inv,       209.55,       208.75,       209.20,       208.10,       208.45,-1.1
,Nifty50 TR 2x Lev,     19681.70,     19837.55,     19963.05,     19756.15,     19890.80,209.1
,Nifty50 TR 1x Inv,       171.85,       171.20,       171.55,       170.65,       170.95,-.9
,Nifty50 Value 20,     12381.75,     12410.95,     12461.80,     12398.15,     12431.80,50.05
,Nifty Mid Liq 15,     14736.40,     14801.40,     14970.40,     14795.90,     14947.95,211.55
