,12-Aug-2025
The Nifty witnessed an intraday movement of about 236.95 points.The closing index was 0.4 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 79108.56
, Traded Quantity (in Lakhs), 26785.25
, Number of Trades, 29755013
, Total Market Capitalisation (Rs. Crores), 44015318.39

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24585.05,     24563.35,     24702.60,     24465.65,     24487.40,-97.65
,NIFTY50 EQL Wgt,     30906.85,     30893.55,     31061.15,     30843.75,     30863.10,-43.75
,NIFTY100 EQL Wgt,     32084.45,     32094.75,     32243.00,     32025.65,     32046.05,-38.4
,NIFTY100 LowVol30,     19808.40,     19819.00,     19918.00,     19758.20,     19774.15,-34.25
,NIFTY Alpha 50,     49891.35,     50023.05,     50075.65,     49700.85,     49756.75,-134.6
,NIFTY MIDCAP 150,     20983.80,     21013.85,     21052.60,     20917.90,     20935.20,-48.6
,NIFTY SMLCAP 50,      8457.40,      8474.50,      8512.55,      8431.85,      8473.45,16.05
,NIFTY SMLCAP 250,     16617.00,     16646.00,     16685.75,     16598.50,     16621.20,4.2
,NIFTY MIDSML 400,     19417.90,     19447.85,     19485.75,     19371.40,     19390.50,-27.4
,NIFTY200 QUALTY30,     20126.45,     20150.90,     20260.25,     20073.30,     20091.95,-34.5
,Nifty FinSrv25 50,     28361.60,     28335.05,     28393.25,     28083.80,     28106.20,-255.4
,NIFTY AlphaLowVol,     26030.95,     26032.15,     26090.50,     25914.95,     25934.00,-96.95
,Nifty200Momentm30,     29975.50,     29977.90,     30020.50,     29756.85,     29783.60,-191.9
,Nifty100ESGSecLdr,      4113.25,      4109.65,      4133.45,      4094.30,      4098.20,-15.05
,NIFTY100 ESG,      4841.05,      4840.45,      4865.30,      4823.35,      4827.60,-13.45
,NIFTY M150 QLTY50,     23785.10,     23806.95,     23849.70,     23648.80,     23681.35,-103.75
,NIFTY INDIA MFG,     14043.50,     14039.60,     14108.10,     14025.60,     14049.00,5.5
,Nifty200 Alpha 30,     24563.15,     24583.25,     24597.00,     24402.95,     24425.60,-137.55
,NiftyM150Momntm50,     60333.95,     60482.70,     60540.15,     59995.70,     60061.05,-272.9
,Nifty IT,     34544.65,     34589.85,     35072.50,     34561.30,     34674.30,129.65
,Nifty Next 50,     66283.95,     66332.75,     66602.25,     66185.25,     66223.90,-60.05
,Nifty Bank,     55510.75,     55441.10,     55566.70,     55001.50,     55043.70,-467.05
,NIFTY MIDCAP 100,     56479.00,     56542.85,     56675.25,     56286.30,     56324.85,-154.15
,Nifty 500,     22633.45,     22633.65,     22730.25,     22554.30,     22568.60,-64.85
,Nifty 100,     25172.20,     25156.95,     25292.35,     25064.75,     25085.40,-86.8
,Nifty Midcap 50,     15922.25,     15933.85,     15962.65,     15844.15,     15856.05,-66.2
,Nifty Realty,       890.40,       891.40,       891.50,       880.80,       883.90,-6.5
,Nifty Infra,      8977.30,      8977.35,      9039.80,      8964.70,      8972.30,-5
,Nifty Energy,     34610.35,     34661.05,     34881.60,     34635.70,     34741.45,131.1
,Nifty FMCG,     55309.90,     55336.50,     55596.65,     54973.40,     55034.45,-275.45
,Nifty MNC,     28288.20,     28341.15,     28522.50,     28224.85,     28259.45,-28.75
,Nifty Pharma,     21604.65,     21604.65,     21900.00,     21554.70,     21753.50,148.85
,Nifty PSE,      9574.60,      9581.20,      9625.25,      9557.95,      9581.40,6.8
,Nifty PSU Bank,      7032.70,      7045.25,      7064.50,      7017.60,      7026.90,-5.8
,Nifty Serv Sector,     32289.10,     32257.65,     32399.15,     32059.90,     32089.45,-199.65
,India VIX,12.2175,12.2175,12.4225,11.5950,12.2325,0.0150
,Nifty Auto,     23723.75,     23741.10,     24011.70,     23732.45,     23856.60,132.85
,Nifty Metal,      9194.80,      9163.15,      9280.70,      9160.50,      9229.70,34.9
,Nifty Media,      1637.70,      1640.15,      1662.40,      1639.50,      1647.55,9.85
,NIFTY SMLCAP 100,     17491.70,     17534.60,     17579.75,     17462.15,     17498.10,6.4
,Nifty 200,     13682.25,     13677.95,     13743.55,     13626.05,     13636.70,-45.55
,Nifty Div Opps 50,      5846.70,      5850.55,      5894.10,      5841.75,      5847.65,.95
,Nifty Commodities,      8713.50,      8705.60,      8761.95,      8703.00,      8726.10,12.6
,Nifty Consumption,     11756.65,     11763.45,     11831.90,     11736.80,     11747.15,-9.5
