symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-01-04,1038.65,1045.35,-0.0064,0.0089,,0.1681
ADANIPORTS,2017-01-04,274.90,273.95,0.0035,0.0197,,0.3649
BEL,2017-01-04,1432.20,1423.15,0.0063,0.0181,,0.3362
BOSCHLTD,2017-01-04,20336.80,20798.60,-0.0225,0.0189,,0.3649
CUMMINSIND,2017-01-04,808.35,842.90,-0.0419,0.0146,,0.3343
DLF,2017-01-04,125.50,119.05,0.0528,0.0342,,0.6801
HINDALCO,2017-01-04,158.90,158.85,0.0003,0.0242,,0.4490
INDHOTEL,2017-01-04,96.70,97.15,-0.0046,0.0185,,0.3439
INDIGO,2017-01-04,843.40,819.85,0.0283,0.0114,,0.2484
LT,2017-01-04,1376.60,1367.20,0.0069,0.0103,,0.1930
MANAPPURAM,2017-01-04,69.65,72.70,-0.0429,0.0398,,0.7642
MARUTI,2017-01-04,5502.15,5508.40,-0.0011,0.0166,,0.3076
PGEL,2017-01-04,148.35,134.05,0.1014,0.0259,,0.6744
SBIN,2017-01-04,242.90,244.90,-0.0082,0.0174,,0.3248
SUZLON,2017-01-04,14.95,14.25,0.0480,0.0157,,0.3668
TRENT,2017-01-04,199.90,201.00,-0.0055,0.0193,,0.3592
