symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-01-12,1125.30,1132.50,-0.0064,0.0322,,0.5980
ADANIPORTS,2017-01-12,292.75,295.65,-0.0099,0.0206,,0.3840
BEL,2017-01-12,1550.90,1527.65,0.0151,0.0194,,0.3668
BOSCHLTD,2017-01-12,21449.30,21194.40,0.0120,0.0179,,0.3362
CUMMINSIND,2017-01-12,847.10,840.60,0.0077,0.0170,,0.3171
DLF,2017-01-12,125.25,125.25,0.0000,0.0306,,0.5674
HINDALCO,2017-01-12,177.00,174.95,0.0116,0.0277,,0.5158
INDHOTEL,2017-01-12,100.45,97.75,0.0272,0.0165,,0.3305
INDIGO,2017-01-12,877.80,869.05,0.0100,0.0120,,0.2273
LT,2017-01-12,1449.35,1412.35,0.0259,0.0103,,0.2254
MANAPPURAM,2017-01-12,73.95,73.70,0.0034,0.0355,,0.6572
MARUTI,2017-01-12,5777.35,5762.35,0.0026,0.0153,,0.2828
PGEL,2017-01-12,171.75,165.70,0.0359,0.0529,,0.9935
SBIN,2017-01-12,251.25,252.15,-0.0036,0.0153,,0.2847
SUZLON,2017-01-12,15.15,15.30,-0.0099,0.0200,,0.3725
TRENT,2017-01-12,196.95,199.05,-0.0106,0.0163,,0.3057
