,14-May-14,,,,,,
The Nifty witnessed an intraday movement of about 61.35 points.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),19842.99,,,,,
, Traded Quantity (in Lakhs),11736.32,,,,,
, Number of Trades,8421044,,,,,
, Total Market Capitalisation (Rs. Crores),7816529.31,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,7108.75,7112,7142.25,7080.9,7108.75,0
,CNX IT,9364.8,9356.2,9384.8,9306.6,9349.65,-15.15
,CNX Nifty Junior,14344,14379,14628.65,14362.2,14605.75,261.75
,BANK Nifty,14165.55,14124.55,14320.75,14063.6,14207.1,41.55
,CNX Midcap,9239.8,9265.45,9390.35,9260.5,9389.7,149.9
,CNX 500,5562.55,5569.25,5593.5,5555.45,5583.6,21.05
,CNX 100,6999.45,7004.55,7036.85,6980.35,7017.15,17.7
,Nifty Midcap 50,2689,2700.35,2760.8,2693.65,2757.85,68.85
,CNX Realty,189.4,190.45,198.55,188.65,197.4,8
,CNX Infra,2819.1,2836.15,2840.4,2800.1,2821.9,2.8
,CNX Energy,9249.1,9271.7,9285.35,9138.15,9181.9,-67.2
,CNX FMCG,18261.2,18288.9,18545,18272.5,18427,165.8
,CNX MNC,6526.9,6539.25,6572.6,6514.7,6561.4,34.5
,CNX Pharma,7870.35,7871.75,7931.5,7827.9,7836.5,-33.85
,CNX PSE,3151.8,3165.45,3187.95,3130.25,3181.25,29.45
,CNX PSU Bank,3194.75,3208.85,3326.5,3193.4,3300.95,106.2
,CNX Service,8572.25,8571.55,8617.7,8539.9,8567.15,-5.1
,India VIX,32.0475,32.0475,32.995,28.61,32.42,0.3725
,CNX AUTO,6218.25,6206.2,6234.9,6164.8,6213.2,-5.05
,CNX Metal,2641.5,2655.7,2734.15,2652.15,2727.85,86.35
,CNX Media,1797.5,1797.85,1810.45,1786.95,1802.7,5.2
