symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2020-11-04,25456,10597,41.63
ADANIPORTS,EQ,2020-11-04,17940352,4389550,24.47
BEL,EQ,2020-11-04,3391500,991590,29.24
BOSCHLTD,EQ,2020-11-04,31121,5338,17.15
CUMMINSIND,EQ,2020-11-04,511546,141437,27.65
DIXON,EQ,2020-11-04,12817,6546,51.07
DLF,EQ,2020-11-04,8663963,2045058,23.60
DMART,EQ,2020-11-04,698833,281099,40.22
HAL,EQ,2020-11-04,253479,102728,40.53
HINDALCO,EQ,2020-11-04,11618409,1395047,12.01
INDHOTEL,EQ,2020-11-04,686035,179543,26.17
INDIGO,EQ,2020-11-04,884649,213492,24.13
LT,EQ,2020-11-04,3369408,1046883,31.07
MANAPPURAM,EQ,2020-11-04,3963626,708082,17.86
MARUTI,EQ,2020-11-04,901404,218157,24.20
SBIN,EQ,2020-11-04,117577856,22915206,19.49
SBIN,N5,2020-11-04,956,875,91.53
SBIN,N6,2020-11-04,29,28,96.55
SUZLON,EQ,2020-11-04,5222129,5135673,98.34
TRENT,EQ,2020-11-04,368310,160271,43.52
