symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2020-11-09,121810,54762,44.96
ADANIPORTS,EQ,2020-11-09,7038841,3523993,50.06
BEL,EQ,2020-11-09,8288466,2239728,27.02
BOSCHLTD,EQ,2020-11-09,76944,32570,42.33
CUMMINSIND,EQ,2020-11-09,1216682,561333,46.14
DIXON,EQ,2020-11-09,81185,49642,61.15
DLF,EQ,2020-11-09,12011067,2925035,24.35
DMART,EQ,2020-11-09,415802,168742,40.58
HAL,EQ,2020-11-09,578733,206221,35.63
HINDALCO,EQ,2020-11-09,14673743,3446346,23.49
INDHOTEL,EQ,2020-11-09,1149443,434448,37.80
INDIGO,EQ,2020-11-09,3075632,907203,29.50
LT,EQ,2020-11-09,3040456,1341248,44.11
MANAPPURAM,EQ,2020-11-09,8308726,1833306,22.06
MARUTI,EQ,2020-11-09,1479540,605879,40.95
SBIN,EQ,2020-11-09,60359458,15432813,25.57
SBIN,N5,2020-11-09,874,852,97.48
SBIN,N6,2020-11-09,4,4,100.00
SUZLON,EQ,2020-11-09,13486355,7339802,54.42
TRENT,EQ,2020-11-09,1008651,564212,55.94
