symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-08-10,47753,27291,57.15
ADANIPORTS,EQ,2017-08-10,3177276,1356635,42.70
BEL,EQ,2017-08-10,3736431,1665353,44.57
BOSCHLTD,EQ,2017-08-10,29585,23727,80.20
CUMMINSIND,EQ,2017-08-10,399739,148005,37.03
DLF,EQ,2017-08-10,14065209,2624250,18.66
DMART,EQ,2017-08-10,359649,149943,41.69
HINDALCO,EQ,2017-08-10,10897284,2981447,27.36
INDHOTEL,EQ,2017-08-10,305563,184458,60.37
INDIGO,EQ,2017-08-10,723349,317729,43.92
LT,EQ,2017-08-10,1713614,929913,54.27
MANAPPURAM,EQ,2017-08-10,6356764,2079623,32.72
MARUTI,EQ,2017-08-10,385730,193165,50.08
PGEL,EQ,2017-08-10,71888,33039,45.96
SBIN,EQ,2017-08-10,14519518,4653027,32.05
SBIN,N5,2017-08-10,263,232,88.21
SBIN,N6,2017-08-10,24,24,100.00
SUZLON,EQ,2017-08-10,70837694,22403539,31.63
TRENT,EQ,2017-08-10,159580,123657,77.49
