symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2021-06-02,1700.60,1693.10,0.0044,0.0206,0.0206,0.3936
ADANIPORTS,2021-06-02,811.50,798.20,0.0165,0.0262,0.0262,0.5006
BEL,2021-06-02,150.35,146.95,0.0229,0.0271,0.0270,0.5158
BOSCHLTD,2021-06-02,15302.55,15108.85,0.0127,0.0236,0.0235,0.4490
CUMMINSIND,2021-06-02,794.35,779.85,0.0184,0.0227,0.0227,0.4337
DIXON,2021-06-02,4236.65,4107.40,0.0310,0.0281,0.0281,0.5368
DLF,2021-06-02,290.90,287.30,0.0125,0.0316,0.0316,0.6037
DMART,2021-06-02,3066.20,3044.85,0.0070,0.0223,0.0223,0.4260
HAL,2021-06-02,1037.05,1031.65,0.0052,0.0252,0.0252,0.4814
HINDALCO,2021-06-02,398.80,394.70,0.0103,0.0306,0.0305,0.5827
INDHOTEL,2021-06-02,134.85,135.95,-0.0081,0.0278,0.0277,0.5292
INDIGO,2021-06-02,1764.65,1745.65,0.0108,0.0259,0.0258,0.4929
LT,2021-06-02,1471.05,1474.65,-0.0024,0.0205,0.0204,0.3897
MANAPPURAM,2021-06-02,164.00,160.70,0.0203,0.0301,0.0301,0.5751
MARUTI,2021-06-02,7184.65,7091.15,0.0131,0.0218,0.0217,0.4146
PGEL,2021-06-02,413.45,411.35,0.0051,0.0411,0.0410,0.7833
SBIN,2021-06-02,437.25,432.55,0.0108,0.0267,0.0266,0.5082
SUZLON,2021-06-02,6.45,5.90,0.0891,0.0406,0.0410,0.7833
TRENT,2021-06-02,853.15,840.20,0.0153,0.0272,0.0271,0.5177
